entry_ID,version,hash_value,storage_policy,request_key,time_stamp,partition
1,0,-8261136,0,https://init.itunes.apple.com/bag.xml?ix=6&os=13&locale=en_US,2020-03-21 21:44:22,
2,0,-1591323119,0,https://xp.apple.com/register,2020-03-21 21:44:22,
3,0,3209898194220700973,0,https://s.mzstatic.com/sap/setupCert.plist,2020-03-22 01:16:36,
4,0,983255457,0,https://xp.apple.com/report/2/xp_its_main;*__%%%SKIP_DECODING%%%__*;,2020-03-22 01:17:42,
5,0,-1324950771844559223,0,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/dd/77/7e/dd777e13-af3d-55c4-9683-bc7ff2f1df3a/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/144x144bb.jpg,2020-03-22 01:20:17,
6,0,-1516465332,0,https://xp.apple.com/report/2/xp_amp_appstore;*__%%%SKIP_DECODING%%%__*;,2020-03-22 01:21:50,
7,0,5011529661255614879,0,"https://xp.apple.com/report/2/xp_amp_appstore?eventTime=1584840112469&buttons=OK:Cancel&app=com.apple.AppStore&code=MZCommerce.ConfirmPaymentSheet.Auth&eventType=dialog&eventVersion=1&message=Sign%20In%20to%20App%C2%A0Store&dsId=17193901029&baseVersion=1&storeFrontHeader=143441-1,29%20t:apps3",2020-03-22 01:21:55,
8,0,1957622063073995244,0,"https://xp.apple.com/report/2/xp_amp_appstore?eventTime=1584840113325&buttons=Require%20After%2015%20Minutes:Always%20Require&app=com.apple.AppStore&code=MZCommerce.ASN.AlwaysSometimes&eventType=dialog&eventVersion=1&message=Require%20password%20for%20addi&dsId=17193901029&baseVersion=1&storeFrontHeader=143441-1,29%20t:apps3",2020-03-22 01:21:55,
9,0,4478473360226028816,0,https://xp.apple.com/report/2/xp_app_buy?clientId=0&sf=143441&adamId=985746746,2020-03-22 01:22:03,
10,0,2748062590988633806,0,"https://xp.apple.com/report/2/xp_amp_appstore?eventTime=1584840208343&buttons=Get:Cancel&app=com.apple.AppStore&code=MZCommerce.ConfirmPaymentSheet&eventType=dialog&eventVersion=1&message=MZCommerce.ConfirmPayment&dsId=17193901029&baseVersion=1&storeFrontHeader=143441-1,29%20t:apps3",2020-03-22 01:23:31,
11,0,8975377326611918026,0,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/a9/99/10/a999102a-f252-cd6d-3475-0b20f564f5c5/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/144x144bb.jpg,2020-03-22 01:23:31,
12,0,8185831018221837767,0,"https://xp.apple.com/report/2/xp_amp_appstore?eventTime=1584840214060&buttons=No:Yes&app=com.apple.AppStore&code=MZCommerce.ASN.SometimesNever&eventType=dialog&eventVersion=1&message=Save%20Password%20for%20Free%20It&dsId=17193901029&baseVersion=1&storeFrontHeader=143441-1,29%20t:apps3",2020-03-22 01:23:37,
13,0,-8600803491627940606,0,https://xp.apple.com/report/2/xp_app_buy?clientId=0&sf=143441&adamId=690158616,2020-03-22 01:23:41,
14,0,2748062590988633806,0,"https://xp.apple.com/report/2/xp_amp_appstore?eventTime=1584840256159&buttons=Get:Cancel&app=com.apple.AppStore&code=MZCommerce.ConfirmPaymentSheet&eventType=dialog&eventVersion=1&message=MZCommerce.ConfirmPayment&dsId=17193901029&baseVersion=1&storeFrontHeader=143441-1,29%20t:apps3",2020-03-22 01:24:18,
15,0,-7948935206680392322,0,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/09/c4/fb/09c4fbf4-94a6-6e6d-7276-e8fad9693b3c/Icon-0-0-1x_U007emarketing-0-0-0-7-0-85-220.png/144x144bb.jpg,2020-03-22 01:24:18,
16,0,6446430611684343292,0,https://xp.apple.com/report/2/xp_app_buy?clientId=0&sf=143441&adamId=454638411,2020-03-22 01:24:25,
17,0,2748062590988633806,0,"https://xp.apple.com/report/2/xp_amp_appstore?eventTime=1584840302975&buttons=Get:Cancel&app=com.apple.AppStore&code=MZCommerce.ConfirmPaymentSheet&eventType=dialog&eventVersion=1&message=MZCommerce.ConfirmPayment&dsId=17193901029&baseVersion=1&storeFrontHeader=143441-1,29%20t:apps3",2020-03-22 01:25:06,
18,0,-5561801357332670249,0,https://is4-ssl.mzstatic.com/image/thumb/Purple114/v4/5e/73/38/5e7338a1-4e20-48ea-6498-7f60a87a752c/AppIcon-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/144x144bb.jpg,2020-03-22 01:25:06,
19,0,-7933806114821775051,0,https://xp.apple.com/report/2/xp_app_buy?clientId=0&sf=143441&adamId=1055677337,2020-03-22 01:25:13,
