ID,timestamp,timeInterval,BundleID,Energy,QualificationID
1,1572480000.0,314496000.0,searchd,0.575,11
2,1572480000.0,314496000.0,nsurlsessiond,33.204,11
3,1572480000.0,314496000.0,mobileassetd,5.895,11
4,1572480000.0,314496000.0,itunesstored,5.617,11
5,1572480000.0,314496000.0,com.apple.podcasts,0.51,11
6,1572480000.0,314496000.0,com.apple.pipelined,0.564,11
7,1572480000.0,314496000.0,com.fitbit.FitbitMobile,6.767,11
8,1572480000.0,314496000.0,com.apple.mobileassetd,0.03,11
9,1572480000.0,314496000.0,com.apple.Maps,0.567,11
