ROWID,summary,location_id,client_location_id,description,start_date,start_tz,end_date,end_tz,all_day,calendar_id,orig_item_id,orig_date,organizer_id,self_attendee_id,status,invitation_status,availability,privacy_level,url,last_modified,sequence_num,birthday_id,modified_properties,external_tracking_status,external_id,external_mod_tag,unique_identifier,external_schedule_id,external_rep,response_comment,last_synced_response_comment,hidden,has_recurrences,has_attendees,UUID,entity_type,priority,due_date,due_tz,due_all_day,completion_date,creation_date,action,app_link,display_order,created_by_id,modified_by_id,shared_item_created_date,shared_item_created_tz,shared_item_modified_date,shared_item_modified_tz,invitation_changed_properties,default_alarm_removed,phantom_master,participation_status_modified_date,calendar_scale,travel_time,travel_advisory_behavior,start_location_id,suggested_event_info_id,first_alert_date,proposed_start_date,can_forward,location_prediction_state,fired_ttl,disallow_propose_new_time,structured_data,local_structured_data,junk_status,conference_url,contact_identifier,recurrence_set,flags,contact_name
1,Passover,0,0,,638496000.0,_float,638582399.0,_float,1,14,0,,0,0,0,0,1,0,,581035593.0,0,-1,0,0,,,ea76d8e4-56af-367f-9c5b-d132fd58c4c5,,"b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa6\x0b\x0c\x15\x16\x1a""U$null\xd3\r\x0e\x0f\x10\x12\x14WNS.keysZNS.objectsV$class\xa1\x11\x80\x02\xa1\x13\x80\x03\x80\x05_\x10\x13iCalExtraProperties\xd2\x17\x0f\x18\x19WNS.dataO\x11\x02ybplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xab\x0b\x0c\x13\x1b\x1c ()048U$null\xd3\r\x0e\x0f\x10\x11\x12V$class_\x10\x11CalClassificationYCalXProps\x80\n\x10\x01\x80\x02\xd3\x14\x15\r\x16\x18\x1aWNS.keysZNS.objects\xa1\x17\x80\x03\xa1\x19\x80\x04\x80\t_\x10\x14X-APPLE-UNIVERSAL-ID\xd2\x15\r\x1d\x1f\xa1\x1e\x80\x05\x80\x08\xd4!""#\r$%&\'ZParametersTTypeUValue\x80\x00\x11\x13\x8f\x80\x06\x80\x07_\x10$3aca7510-604d-97e7-ed9f-80af40eecb58\xd2*+,-Z$classnameX$classes[ICSProperty\xa2./[ICSPropertyXNSObject\xd2*+12^NSMutableArray\xa313/WNSArray\xd2*+56_\x10\x13NSMutableDictionary\xa357/\\NSDictionary\xd2*+9:_\x10\x0fCalItemMetadata\xa2;/_\x10\x0fCalItemMetadata\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00_\x00e\x00l\x00s\x00\x87\x00\x91\x00\x93\x00\x95\x00\x97\x00\x9e\x00\xa6\x00\xb1\x00\xb3\x00\xb5\x00\xb7\x00\xb9\x00\xbb\x00\xd2\x00\xd7\x00\xd9\x00\xdb\x00\xdd\x00\xe6\x00\xf1\x00\xf6\x00\xfc\x00\xfe\x01\x01\x01\x03\x01\x05\x01,\x011\x01<\x01E\x01Q\x01T\x01`\x01i\x01n\x01}\x01\x81\x01\x89\x01\x8e\x01\xa4\x01\xa8\x01\xb5\x01\xba\x01\xcc\x01\xcf\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00<\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\xe1\x80\x04\xd2\x1b\x1c\x1d\x1eZ$classnameX$classes]NSMutableData\xa3\x1f !]NSMutableDataVNSDataXNSObject\xd2\x1b\x1c#$_\x10\x13NSMutableDictionary\xa3#%!\\NSDictionary\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00Z\x00`\x00g\x00o\x00z\x00\x81\x00\x83\x00\x85\x00\x87\x00\x89\x00\x8b\x00\xa1\x00\xa6\x00\xae\x03+\x03-\x032\x03=\x03F\x03T\x03X\x03f\x03m\x03v\x03{\x03\x91\x03\x95\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00&\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x03\xa2'",,,0,0,0,A442F2E9-D998-4217-89D5-AE2DDF5D3E4D,2,0,,,0,,,,,606520169,-1,-1,,,,,0,0,0,,,,0,0,0,,,1,0,0,0,,,0,,,,0,
2,Palm Sunday,0,0,,638582400.0,_float,638668799.0,_float,1,14,0,,0,0,0,0,1,0,,581035593.0,0,-1,0,0,,,ade8471b-0b67-3e3f-8705-9325adcd8315,,"b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa6\x0b\x0c\x15\x16\x1a""U$null\xd3\r\x0e\x0f\x10\x12\x14WNS.keysZNS.objectsV$class\xa1\x11\x80\x02\xa1\x13\x80\x03\x80\x05_\x10\x13iCalExtraProperties\xd2\x17\x0f\x18\x19WNS.dataO\x11\x02ybplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xab\x0b\x0c\x13\x1b\x1c ()048U$null\xd3\r\x0e\x0f\x10\x11\x12V$class_\x10\x11CalClassificationYCalXProps\x80\n\x10\x01\x80\x02\xd3\x14\x15\r\x16\x18\x1aWNS.keysZNS.objects\xa1\x17\x80\x03\xa1\x19\x80\x04\x80\t_\x10\x14X-APPLE-UNIVERSAL-ID\xd2\x15\r\x1d\x1f\xa1\x1e\x80\x05\x80\x08\xd4!""#\r$%&\'ZParametersTTypeUValue\x80\x00\x11\x13\x8f\x80\x06\x80\x07_\x10$8cb1f40e-6544-4392-b7d6-ded4529207b9\xd2*+,-Z$classnameX$classes[ICSProperty\xa2./[ICSPropertyXNSObject\xd2*+12^NSMutableArray\xa313/WNSArray\xd2*+56_\x10\x13NSMutableDictionary\xa357/\\NSDictionary\xd2*+9:_\x10\x0fCalItemMetadata\xa2;/_\x10\x0fCalItemMetadata\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00_\x00e\x00l\x00s\x00\x87\x00\x91\x00\x93\x00\x95\x00\x97\x00\x9e\x00\xa6\x00\xb1\x00\xb3\x00\xb5\x00\xb7\x00\xb9\x00\xbb\x00\xd2\x00\xd7\x00\xd9\x00\xdb\x00\xdd\x00\xe6\x00\xf1\x00\xf6\x00\xfc\x00\xfe\x01\x01\x01\x03\x01\x05\x01,\x011\x01<\x01E\x01Q\x01T\x01`\x01i\x01n\x01}\x01\x81\x01\x89\x01\x8e\x01\xa4\x01\xa8\x01\xb5\x01\xba\x01\xcc\x01\xcf\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00<\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\xe1\x80\x04\xd2\x1b\x1c\x1d\x1eZ$classnameX$classes]NSMutableData\xa3\x1f !]NSMutableDataVNSDataXNSObject\xd2\x1b\x1c#$_\x10\x13NSMutableDictionary\xa3#%!\\NSDictionary\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00Z\x00`\x00g\x00o\x00z\x00\x81\x00\x83\x00\x85\x00\x87\x00\x89\x00\x8b\x00\xa1\x00\xa6\x00\xae\x03+\x03-\x032\x03=\x03F\x03T\x03X\x03f\x03m\x03v\x03{\x03\x91\x03\x95\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00&\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x03\xa2'",,,0,0,0,BF35F4BA-EB04-49BD-BF6B-3860CCD0E9F3,2,0,,,0,,,,,606520169,-1,-1,,,,,0,0,0,,,,0,0,0,,,1,0,0,0,,,0,,,,0,
3,Election Day,0,0,"National Elections, which are held in even numbered years.",689558400.0,_float,689644799.0,_float,1,14,0,,0,0,0,0,1,0,,581035593.0,0,-1,0,0,,,8c0f321a-492d-3533-afdf-b80611baf450,,"b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa6\x0b\x0c\x15\x16\x1a""U$null\xd3\r\x0e\x0f\x10\x12\x14WNS.keysZNS.objectsV$class\xa1\x11\x80\x02\xa1\x13\x80\x03\x80\x05_\x10\x13iCalExtraProperties\xd2\x17\x0f\x18\x19WNS.dataO\x11\x02ybplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xab\x0b\x0c\x13\x1b\x1c ()048U$null\xd3\r\x0e\x0f\x10\x11\x12V$class_\x10\x11CalClassificationYCalXProps\x80\n\x10\x01\x80\x02\xd3\x14\x15\r\x16\x18\x1aWNS.keysZNS.objects\xa1\x17\x80\x03\xa1\x19\x80\x04\x80\t_\x10\x14X-APPLE-UNIVERSAL-ID\xd2\x15\r\x1d\x1f\xa1\x1e\x80\x05\x80\x08\xd4!""#\r$%&\'ZParametersTTypeUValue\x80\x00\x11\x13\x8f\x80\x06\x80\x07_\x10$b17e625a-d82c-0d6e-75b3-781114b93a8b\xd2*+,-Z$classnameX$classes[ICSProperty\xa2./[ICSPropertyXNSObject\xd2*+12^NSMutableArray\xa313/WNSArray\xd2*+56_\x10\x13NSMutableDictionary\xa357/\\NSDictionary\xd2*+9:_\x10\x0fCalItemMetadata\xa2;/_\x10\x0fCalItemMetadata\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00_\x00e\x00l\x00s\x00\x87\x00\x91\x00\x93\x00\x95\x00\x97\x00\x9e\x00\xa6\x00\xb1\x00\xb3\x00\xb5\x00\xb7\x00\xb9\x00\xbb\x00\xd2\x00\xd7\x00\xd9\x00\xdb\x00\xdd\x00\xe6\x00\xf1\x00\xf6\x00\xfc\x00\xfe\x01\x01\x01\x03\x01\x05\x01,\x011\x01<\x01E\x01Q\x01T\x01`\x01i\x01n\x01}\x01\x81\x01\x89\x01\x8e\x01\xa4\x01\xa8\x01\xb5\x01\xba\x01\xcc\x01\xcf\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00<\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\xe1\x80\x04\xd2\x1b\x1c\x1d\x1eZ$classnameX$classes]NSMutableData\xa3\x1f !]NSMutableDataVNSDataXNSObject\xd2\x1b\x1c#$_\x10\x13NSMutableDictionary\xa3#%!\\NSDictionary\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00Z\x00`\x00g\x00o\x00z\x00\x81\x00\x83\x00\x85\x00\x87\x00\x89\x00\x8b\x00\xa1\x00\xa6\x00\xae\x03+\x03-\x032\x03=\x03F\x03T\x03X\x03f\x03m\x03v\x03{\x03\x91\x03\x95\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00&\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x03\xa2'",,,0,0,0,1F78372D-9690-44E2-B98A-C898FD1A89EA,2,0,,,0,,,,,606520169,-1,-1,,,,,0,0,0,,,,0,0,0,,,1,0,0,0,,,0,,,,0,
4,Groundhog Day,0,0,,539222400.0,_float,539308799.0,_float,1,14,0,,0,0,0,0,1,0,,581035593.0,0,-1,0,0,,,90239c44-528c-3c39-8859-98e2a11f5e84,,"b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa6\x0b\x0c\x15\x16\x1a""U$null\xd3\r\x0e\x0f\x10\x12\x14WNS.keysZNS.objectsV$class\xa1\x11\x80\x02\xa1\x13\x80\x03\x80\x05_\x10\x13iCalExtraProperties\xd2\x17\x0f\x18\x19WNS.dataO\x11\x02ybplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xab\x0b\x0c\x13\x1b\x1c ()048U$null\xd3\r\x0e\x0f\x10\x11\x12V$class_\x10\x11CalClassificationYCalXProps\x80\n\x10\x01\x80\x02\xd3\x14\x15\r\x16\x18\x1aWNS.keysZNS.objects\xa1\x17\x80\x03\xa1\x19\x80\x04\x80\t_\x10\x14X-APPLE-UNIVERSAL-ID\xd2\x15\r\x1d\x1f\xa1\x1e\x80\x05\x80\x08\xd4!""#\r$%&\'ZParametersTTypeUValue\x80\x00\x11\x13\x8f\x80\x06\x80\x07_\x10$9611d4f7-ead2-b8a4-7a4b-480bb62fffc1\xd2*+,-Z$classnameX$classes[ICSProperty\xa2./[ICSPropertyXNSObject\xd2*+12^NSMutableArray\xa313/WNSArray\xd2*+56_\x10\x13NSMutableDictionary\xa357/\\NSDictionary\xd2*+9:_\x10\x0fCalItemMetadata\xa2;/_\x10\x0fCalItemMetadata\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00_\x00e\x00l\x00s\x00\x87\x00\x91\x00\x93\x00\x95\x00\x97\x00\x9e\x00\xa6\x00\xb1\x00\xb3\x00\xb5\x00\xb7\x00\xb9\x00\xbb\x00\xd2\x00\xd7\x00\xd9\x00\xdb\x00\xdd\x00\xe6\x00\xf1\x00\xf6\x00\xfc\x00\xfe\x01\x01\x01\x03\x01\x05\x01,\x011\x01<\x01E\x01Q\x01T\x01`\x01i\x01n\x01}\x01\x81\x01\x89\x01\x8e\x01\xa4\x01\xa8\x01\xb5\x01\xba\x01\xcc\x01\xcf\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00<\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\xe1\x80\x04\xd2\x1b\x1c\x1d\x1eZ$classnameX$classes]NSMutableData\xa3\x1f !]NSMutableDataVNSDataXNSObject\xd2\x1b\x1c#$_\x10\x13NSMutableDictionary\xa3#%!\\NSDictionary\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00Z\x00`\x00g\x00o\x00z\x00\x81\x00\x83\x00\x85\x00\x87\x00\x89\x00\x8b\x00\xa1\x00\xa6\x00\xae\x03+\x03-\x032\x03=\x03F\x03T\x03X\x03f\x03m\x03v\x03{\x03\x91\x03\x95\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00&\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x03\xa2'",,,0,1,0,AD5A6F0C-20C1-40E5-87A3-FEBF926102F7,2,0,,,0,,,,,606520169,-1,-1,,,,,0,0,0,,,,0,0,0,,,1,0,0,0,,,0,,,,0,
5,Yom Kippur,0,0,,559008000.0,_float,559094399.0,_float,1,14,0,,0,0,0,0,1,0,,581035593.0,0,-1,0,0,,,af12d24b-0736-3318-b8f4-9ac07a72aa4c,,"b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa6\x0b\x0c\x15\x16\x1a""U$null\xd3\r\x0e\x0f\x10\x12\x14WNS.keysZNS.objectsV$class\xa1\x11\x80\x02\xa1\x13\x80\x03\x80\x05_\x10\x13iCalExtraProperties\xd2\x17\x0f\x18\x19WNS.dataO\x11\x02ybplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xab\x0b\x0c\x13\x1b\x1c ()048U$null\xd3\r\x0e\x0f\x10\x11\x12V$class_\x10\x11CalClassificationYCalXProps\x80\n\x10\x01\x80\x02\xd3\x14\x15\r\x16\x18\x1aWNS.keysZNS.objects\xa1\x17\x80\x03\xa1\x19\x80\x04\x80\t_\x10\x14X-APPLE-UNIVERSAL-ID\xd2\x15\r\x1d\x1f\xa1\x1e\x80\x05\x80\x08\xd4!""#\r$%&\'ZParametersTTypeUValue\x80\x00\x11\x13\x8f\x80\x06\x80\x07_\x10$110b5f41-127c-e43e-ff2d-00b2bc6e740f\xd2*+,-Z$classnameX$classes[ICSProperty\xa2./[ICSPropertyXNSObject\xd2*+12^NSMutableArray\xa313/WNSArray\xd2*+56_\x10\x13NSMutableDictionary\xa357/\\NSDictionary\xd2*+9:_\x10\x0fCalItemMetadata\xa2;/_\x10\x0fCalItemMetadata\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00_\x00e\x00l\x00s\x00\x87\x00\x91\x00\x93\x00\x95\x00\x97\x00\x9e\x00\xa6\x00\xb1\x00\xb3\x00\xb5\x00\xb7\x00\xb9\x00\xbb\x00\xd2\x00\xd7\x00\xd9\x00\xdb\x00\xdd\x00\xe6\x00\xf1\x00\xf6\x00\xfc\x00\xfe\x01\x01\x01\x03\x01\x05\x01,\x011\x01<\x01E\x01Q\x01T\x01`\x01i\x01n\x01}\x01\x81\x01\x89\x01\x8e\x01\xa4\x01\xa8\x01\xb5\x01\xba\x01\xcc\x01\xcf\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00<\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\xe1\x80\x04\xd2\x1b\x1c\x1d\x1eZ$classnameX$classes]NSMutableData\xa3\x1f !]NSMutableDataVNSDataXNSObject\xd2\x1b\x1c#$_\x10\x13NSMutableDictionary\xa3#%!\\NSDictionary\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00Z\x00`\x00g\x00o\x00z\x00\x81\x00\x83\x00\x85\x00\x87\x00\x89\x00\x8b\x00\xa1\x00\xa6\x00\xae\x03+\x03-\x032\x03=\x03F\x03T\x03X\x03f\x03m\x03v\x03{\x03\x91\x03\x95\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00&\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x03\xa2'",,,0,0,0,9B2BF67E-213D-4B76-81F8-A454B433A2CA,2,0,,,0,,,,,606520169,-1,-1,,,,,0,0,0,,,,0,0,0,,,1,0,0,0,,,0,,,,0,
6,Palm Sunday,0,0,,671241600.0,_float,671327999.0,_float,1,14,0,,0,0,0,0,1,0,,581035593.0,0,-1,0,0,,,628cfb64-f2bb-3448-8a33-dfbdcf7925e9,,"b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa6\x0b\x0c\x15\x16\x1a""U$null\xd3\r\x0e\x0f\x10\x12\x14WNS.keysZNS.objectsV$class\xa1\x11\x80\x02\xa1\x13\x80\x03\x80\x05_\x10\x13iCalExtraProperties\xd2\x17\x0f\x18\x19WNS.dataO\x11\x02ybplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xab\x0b\x0c\x13\x1b\x1c ()048U$null\xd3\r\x0e\x0f\x10\x11\x12V$class_\x10\x11CalClassificationYCalXProps\x80\n\x10\x01\x80\x02\xd3\x14\x15\r\x16\x18\x1aWNS.keysZNS.objects\xa1\x17\x80\x03\xa1\x19\x80\x04\x80\t_\x10\x14X-APPLE-UNIVERSAL-ID\xd2\x15\r\x1d\x1f\xa1\x1e\x80\x05\x80\x08\xd4!""#\r$%&\'ZParametersTTypeUValue\x80\x00\x11\x13\x8f\x80\x06\x80\x07_\x10$8cb1f40e-6544-4392-b7d6-ded4529207b9\xd2*+,-Z$classnameX$classes[ICSProperty\xa2./[ICSPropertyXNSObject\xd2*+12^NSMutableArray\xa313/WNSArray\xd2*+56_\x10\x13NSMutableDictionary\xa357/\\NSDictionary\xd2*+9:_\x10\x0fCalItemMetadata\xa2;/_\x10\x0fCalItemMetadata\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00_\x00e\x00l\x00s\x00\x87\x00\x91\x00\x93\x00\x95\x00\x97\x00\x9e\x00\xa6\x00\xb1\x00\xb3\x00\xb5\x00\xb7\x00\xb9\x00\xbb\x00\xd2\x00\xd7\x00\xd9\x00\xdb\x00\xdd\x00\xe6\x00\xf1\x00\xf6\x00\xfc\x00\xfe\x01\x01\x01\x03\x01\x05\x01,\x011\x01<\x01E\x01Q\x01T\x01`\x01i\x01n\x01}\x01\x81\x01\x89\x01\x8e\x01\xa4\x01\xa8\x01\xb5\x01\xba\x01\xcc\x01\xcf\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00<\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\xe1\x80\x04\xd2\x1b\x1c\x1d\x1eZ$classnameX$classes]NSMutableData\xa3\x1f !]NSMutableDataVNSDataXNSObject\xd2\x1b\x1c#$_\x10\x13NSMutableDictionary\xa3#%!\\NSDictionary\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00Z\x00`\x00g\x00o\x00z\x00\x81\x00\x83\x00\x85\x00\x87\x00\x89\x00\x8b\x00\xa1\x00\xa6\x00\xae\x03+\x03-\x032\x03=\x03F\x03T\x03X\x03f\x03m\x03v\x03{\x03\x91\x03\x95\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00&\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x03\xa2'",,,0,0,0,65007270-0EE6-44B4-A5E5-56FAA1F1A232,2,0,,,0,,,,,606520169,-1,-1,,,,,0,0,0,,,,0,0,0,,,1,0,0,0,,,0,,,,0,
7,Ashura,0,0,The exact date of this holiday is difficult to predict precisely; this is just an approximation.,589680000.0,_float,589766399.0,_float,1,14,0,,0,0,0,0,1,0,,581035593.0,0,-1,0,0,,,470bd6c5-a9f3-3774-b6b9-8c3bd8d4cd55,,"b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa6\x0b\x0c\x15\x16\x1a""U$null\xd3\r\x0e\x0f\x10\x12\x14WNS.keysZNS.objectsV$class\xa1\x11\x80\x02\xa1\x13\x80\x03\x80\x05_\x10\x13iCalExtraProperties\xd2\x17\x0f\x18\x19WNS.dataO\x11\x02ybplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xab\x0b\x0c\x13\x1b\x1c ()048U$null\xd3\r\x0e\x0f\x10\x11\x12V$class_\x10\x11CalClassificationYCalXProps\x80\n\x10\x01\x80\x02\xd3\x14\x15\r\x16\x18\x1aWNS.keysZNS.objects\xa1\x17\x80\x03\xa1\x19\x80\x04\x80\t_\x10\x14X-APPLE-UNIVERSAL-ID\xd2\x15\r\x1d\x1f\xa1\x1e\x80\x05\x80\x08\xd4!""#\r$%&\'ZParametersTTypeUValue\x80\x00\x11\x13\x8f\x80\x06\x80\x07_\x10$817784aa-29d6-f894-f5c3-95f109512ed8\xd2*+,-Z$classnameX$classes[ICSProperty\xa2./[ICSPropertyXNSObject\xd2*+12^NSMutableArray\xa313/WNSArray\xd2*+56_\x10\x13NSMutableDictionary\xa357/\\NSDictionary\xd2*+9:_\x10\x0fCalItemMetadata\xa2;/_\x10\x0fCalItemMetadata\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00_\x00e\x00l\x00s\x00\x87\x00\x91\x00\x93\x00\x95\x00\x97\x00\x9e\x00\xa6\x00\xb1\x00\xb3\x00\xb5\x00\xb7\x00\xb9\x00\xbb\x00\xd2\x00\xd7\x00\xd9\x00\xdb\x00\xdd\x00\xe6\x00\xf1\x00\xf6\x00\xfc\x00\xfe\x01\x01\x01\x03\x01\x05\x01,\x011\x01<\x01E\x01Q\x01T\x01`\x01i\x01n\x01}\x01\x81\x01\x89\x01\x8e\x01\xa4\x01\xa8\x01\xb5\x01\xba\x01\xcc\x01\xcf\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00<\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\xe1\x80\x04\xd2\x1b\x1c\x1d\x1eZ$classnameX$classes]NSMutableData\xa3\x1f !]NSMutableDataVNSDataXNSObject\xd2\x1b\x1c#$_\x10\x13NSMutableDictionary\xa3#%!\\NSDictionary\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00Z\x00`\x00g\x00o\x00z\x00\x81\x00\x83\x00\x85\x00\x87\x00\x89\x00\x8b\x00\xa1\x00\xa6\x00\xae\x03+\x03-\x032\x03=\x03F\x03T\x03X\x03f\x03m\x03v\x03{\x03\x91\x03\x95\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00&\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x03\xa2'",,,0,0,0,806BBF59-E4AD-42E5-BCF3-F9E5028C77AF,2,0,,,0,,,,,606520169,-1,-1,,,,,0,0,0,,,,0,0,0,,,1,0,0,0,,,0,,,,0,
