elementId,intValue,realValue,stringValue,dataType
2,,0.35416666666666663,,2
15,,0.3448734976735741,,2
34,,0.375,,2
44,,0.375,,2
49,,0.35416666666666663,,2
60,,0.540625,,2
93,,0.23652901880748295,,2
103,,0.23739098574349576,,2
107,,0.5,,2
113,,0.38120756721819826,,2
121,,0.35416666666666663,,2
125,,0.421875,,2
145,,0.3125,,2
