entry_ID,version,hash_value,storage_policy,request_key,time_stamp,partition
235,0,-8958361850051463387,0,https://www.mlbstatic.com/team-logos/142.svg,2020-04-12 13:48:20,
236,0,-8958573695180891097,0,https://www.mlbstatic.com/team-logos/117.svg,2020-04-12 13:48:20,
237,0,-8958432649468086747,0,https://www.mlbstatic.com/team-logos/133.svg,2020-04-12 13:48:20,
238,0,-8958431819787423192,0,https://www.mlbstatic.com/team-logos/136.svg,2020-04-12 13:48:20,
239,0,-8958362403171905757,0,https://www.mlbstatic.com/team-logos/140.svg,2020-04-12 13:48:20,
240,0,-8958361296931021017,0,https://www.mlbstatic.com/team-logos/144.svg,2020-04-12 13:48:20,
241,0,-8958360743810578647,0,https://www.mlbstatic.com/team-logos/146.svg,2020-04-12 13:48:20,
242,0,-8958504278565373662,0,https://www.mlbstatic.com/team-logos/121.svg,2020-04-12 13:48:20,
243,0,-8958504555125594847,0,https://www.mlbstatic.com/team-logos/120.svg,2020-04-12 13:48:20,
244,0,-8958575077981997022,0,https://www.mlbstatic.com/team-logos/112.svg,2020-04-12 13:48:20,
245,0,-8958574801421775837,0,https://www.mlbstatic.com/team-logos/113.svg,2020-04-12 13:48:20,
246,0,-8958289114713291732,0,https://www.mlbstatic.com/team-logos/158.svg,2020-04-12 13:48:20,
247,0,-8958432372907865562,0,https://www.mlbstatic.com/team-logos/134.svg,2020-04-12 13:48:20,
248,0,-8958431266666980822,0,https://www.mlbstatic.com/team-logos/138.svg,2020-04-12 13:48:20,
249,0,-8958644494597514457,0,https://www.mlbstatic.com/team-logos/108.svg,2020-04-12 13:48:20,
250,0,-8958361573491242202,0,https://www.mlbstatic.com/team-logos/143.svg,2020-04-12 13:48:20,
251,0,-8958644218037293272,0,https://www.mlbstatic.com/team-logos/109.svg,2020-04-12 13:48:20,
252,0,-8958574248301333467,0,https://www.mlbstatic.com/team-logos/115.svg,2020-04-12 13:48:20,
253,0,-8958573142060448727,0,https://www.mlbstatic.com/team-logos/119.svg,2020-04-12 13:48:20,
