entry_ID,version,hash_value,storage_policy,request_key,time_stamp,partition
1,0,1902382198,0,https://apps.media-lab.ai/apps/verify?app_id=357218860&uid=EFB997B8-5457-4057-913A-FE1FE8C90CC1,2020-03-22 19:13:49,
2,0,452910624,0,https://apps.media-lab.ai/bids/request?uid=EFB997B8-5457-4057-913A-FE1FE8C90CC1,2020-03-22 19:13:49,
3,0,6354741755109260130,0,https://ads.mopub.com/m/gdpr_sync,2020-03-22 19:13:50,
4,0,362915947,0,https://ads.mopub.com/m/ad,2020-03-22 19:13:50,
5,0,36173226,0,https://ads.mopub.com/m/attempt,2020-03-22 19:13:50,
6,0,7634415239638521263,0,https://googleads.g.doubleclick.net/pagead/ads?should_silence_audio=0&os_version=13.3.1&ms=qdf_S_cNEYVZUWJwAy5xyORXWXW1G78ajnASCLDHokGuJy0X_q_ysktUBBJMvzk5teV5xZvyMtpJYjtDUsCNC5Yna5oyUJ-uS0dJeAjlVQihJokfQ0WPqjm7vfodPCR7SK3EHv8V8O_MGaOcxMX2P5KeuLjd7obz9hTPgcHIIJHaWxHJ7ltwgi_CnA0UEuxergjo-bTkmGDZ7d7v1Lx0VV0KH7qOND_cbFl2NKepMi4CfScVZmh78eW32kVeXSkZKxuA8A8chcwBruXo6f_HWIJlPt2zexW6CFuboiQngX1Ro8F-Lb0EfM6jFtYhdLc_PsT7i50W5Dkterm0HBHsfQ&u_so=p&platform=iPhone&hl=en&submodel=iPhone8%2C4&ios_app_volume=1&is_nonagon=true&request_agent=MoPub&binary_arch=arm64&is_pseud=false&net=wi&u_sd=2&ios_base_sdk=12.4&js=afma-sdk-i-v7.55.0&u_sso=any&fbs_aiid=148ACF4177CA42BA96BA5D73E837D24C&is_other_audio_playing=0&u_h=568&u_w=320&_c_csdk_npa_o=false&guci=0.0.0.0.0.0.0.0&_ad_b=320x50&format=320x50_mb&_package_name=com.kik.chat&an=15.21.1.iphone.com.kik.chat&u_audio=1&swipeable=1&dtxcb=10G8&dtsdk=iphoneos12.4&m_os_tgt=13.0&_ats=Lmw&adk=2046311979&preqs=0&seq_num=1&time_in_session=0&preqs_in_session=0&output=html&region=mobile_app&u_tz=-240&url=15.21.1.iphone.com.kik.chat.adsenseformobileapps.com&client=ca-mb-app-pub-5898078719916247&slotname=mopub_catch_all&_hl=en-us&gsb=wi&caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_sdkAdmobApiForAds_di_transparentBackground_sdkVideo_aso_sfv_dinm_dim_nav_navc_ct_scroll_dinmo_gls_cpcbg_gcache_xSeconds&swdr=false&cap=a&blockAutoClicks=true&includeDoritos=true&rdidl=36&idtypel=4&is_latl=1&blob=ABPQqLGpvRxTC3rxyB7RSwTSM92Q_3o2khAtnrHw7IpH4QOlYG6YisD79JKlM5NA8VqtxbMRmS2F1lFK64ObolBPk4M1uisgH3uCs_qmG7OSuMTMlwSuOQPQ9ixcbsWqYn__nzSf_OM7YCb7fo-WWuIvSykWTEYjLevX_cwCcEKhwSHaFQCTync7ReKhWBzupFaP2-ZJpaNrdZi-XuJ3xqP1CWP8WTFa00vyvkq6jFjqcxNyTsApoK_RcE1KdzReVVuNWNTT5wCMrDeJURjbq4NYETySUhiwM_zZmIeivIUTZhwLc3mbQV-b3MT2kA&et=18&tcar=28&jsv=sdk_20190107_RC02-production-sdk_20200316_RC00&urll=1843#caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_sdkAdmobApiForAds_di_transparentBackground_sdkVideo_aso_sfv_dinm_dim_nav_navc_ct_scroll_dinmo_gls_cpcbg_gcache_xSeconds&format=320x50_mb&js=afma-sdk-i-v7.55.0&preqs=0&seq_num=1,2020-03-22 19:13:50,
7,0,-508475411,0,https://ads.mopub.com/m/imp,2020-03-22 19:13:50,
8,0,1254641776095325594,0,https://cb.mopub.com/load?account_id=34ad85564dbd46aabf3a25dc6804a2e2&adgroup_id=f7d471d56bbd4a60ad36b06ecf04d788&adgroup_type=network&adunit_format=Banner&adunit_id=f4d4fba036b743c3814343f6bc2c1d4e&app_id=829c20a61d324c8997174fe10707ab72&connection_type=2&country=US&is_mraid=0&os=iOS&request_id=4a3430375421452eb3f2bf813ac06bc4_00cdd69d00b17242&request_ts_ms=1584904427&sdk_version=5.10.0&load_result=ad_loaded&load_duration_ms=1800,2020-03-22 19:13:53,
9,0,806017230,0,https://api.kik.com/v1/store/bots?q=&inline=true&compact=true,2020-03-22 19:13:53,
10,0,-489027600,0,https://apps.media-lab.ai/bids/invalidate?uid=EFB997B8-5457-4057-913A-FE1FE8C90CC1&ad_unit=f4d4fba036b743c3814343f6bc2c1d4e,2020-03-22 19:14:00,
