ID,timestamp,timestampLogged,BBDate,C0TBSzArr_0,C0TBSzArr_1,C0TBSzArr_2,C0TBSzArr_3,C0TBSzArr_4,C0TBSzArr_5,C0TBSzArr_6,C0TBSzArr_7,C0TBSzArr_8,C0TBSzArr_9,C0TBSzArr_10,C0TBSzArr_11,C0TBSzArr_12,C0TBSzArr_13,C0TBSzArr_14,C0TBSzArr_15,C1TBSzArr_0,C1TBSzArr_1,C1TBSzArr_2,C1TBSzArr_3,C1TBSzArr_4,C1TBSzArr_5,C1TBSzArr_6,C1TBSzArr_7,C1TBSzArr_8,C1TBSzArr_9,C1TBSzArr_10,C1TBSzArr_11,C1TBSzArr_12,C1TBSzArr_13,C1TBSzArr_14,C1TBSzArr_15,CAFreqInfo_0,CAFreqInfo_1,CAFreqInfo_2,CAFreqInfo_3,CASCCStateArr_0,CASCCStateArr_1,CASCCStateArr_2,CASCCStateArr_3,DupMode,LogDuration,SeqNum,SleepStateArr_0,SleepStateArr_1,SleepStateArr_2,SleepStateArr_3,SleepStateArr_4,SleepStateArr_5,TxPwrBktArr_0,TxPwrBktArr_1,TxPwrBktArr_2,TxPwrBktArr_3,TxPwrBktArr_4,TxPwrBktArr_5,TxPwrBktArr_6,TxPwrBktArr_7,TxPwrBktArr_8,TxPwrBktArr_9,TxPwrBktArr_10,TxPwrBktArr_11,kRfActRxTxArr_0,kRfActRxTxArr_1,kRfActRxTxArr_2,kRfActRxTxArr_3,kRfActRxTxArr_4,kRfActRxTxArr_5
25672,1586935644.479608,1586935793.3275633,1586935615.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,192,0,0,0,193.0,210,0,1,0,0,0,191,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25673,1586935792.500608,1586935992.6658182,1586935763.295,0,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,4849829,0,0,0,4849828.0,213,0,146285,2359,0,0,4701224,4849829,0,0,0,0,0,0,0,0,0,0,0,0,589,0,0,0,0
25674,1586935797.7156081,1586935992.668425,1586935768.51,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,170712,0,0,0,170712.0,216,0,22038,0,0,0,148686,170712,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0
25675,1586935797.7196078,1586935992.6762452,1586935768.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,117,0,0,0,117.0,217,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25676,1586935857.7586079,1586935992.6792212,1586935828.553,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1967166,0,0,0,1967166.0,219,0,35360,0,0,0,1931826,1967166,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
25677,1586935857.7716079,1586935992.6852682,1586935828.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,398,0,0,0,398.0,220,0,0,0,0,0,397,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25678,1586935909.480608,1586935992.6888762,1586935880.275,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1694228,0,0,0,1694228.0,223,0,52490,393,0,0,1641357,1694228,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0
25679,1586935909.485608,1586935992.703036,1586935880.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,178,0,0,0,179.0,224,0,0,0,0,0,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25680,1586935988.5576081,1586935992.711894,1586935959.352,0,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,2590738,0,0,0,2590738.0,236,0,168315,3243,0,0,2419270,2590739,0,0,0,0,0,0,0,0,0,0,0,0,1507,0,0,0,0
25681,1586935988.5636082,1586935992.7153993,1586935959.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,189,0,0,0,190.0,237,0,0,0,0,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25682,1586935991.3516078,1586936474.545798,1586935962.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,91367,0,0,0,91367.0,238,0,2116,0,0,0,89265,91367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25683,1586935992.0496082,1586936474.5505562,1586935962.844,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,22868,0,0,0,22868.0,239,0,4080,0,0,0,18758,22868,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
25684,1586936079.4656081,1586936474.559628,1586936050.26,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,2864138,0,0,0,2864138.0,243,0,77648,1179,0,0,2785331,2864137,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0
25685,1586936079.4716082,1586936474.562591,1586936050.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,202,0,0,0,202.0,244,0,1,0,0,0,201,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25686,1586936230.1686082,1586936474.569777,1586936200.963,0,1081,65,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,4937522,0,0,0,4937521.0,2,0,240751,393,13662,2850,4679915,4917081,0,0,0,0,65,950,1474,884,3145,163,13760,0,1081,20313,109136,98,0
25687,1586936230.1796079,1586936474.5734892,1586936200.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,356,0,0,0,357.0,3,0,1,0,0,0,356,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25688,1586936355.501608,1586936474.5780551,1586936326.296,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,4106099,0,0,0,4106100.0,8,0,85133,491,0,0,4020511,4106099,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0
25689,1586936355.506608,1586936474.583559,1586936326.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,166,0,0,0,166.0,9,0,1,0,0,0,165,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25690,1586936473.8066082,1586936474.587094,1586936444.601,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,3876055,0,0,0,3876055.0,15,0,127544,1179,0,589,3746783,3874943,0,0,0,0,0,458,131,0,196,327,0,0,688,982,14055,98,0
25691,1586936473.809608,1586937101.4818132,1586936444.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,93,0,0,0,93.0,16,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25692,1586936699.8466082,1586937101.4855013,1586936670.641,0,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,7405970,0,0,0,7405970.0,33,0,226862,393,3309,294,7175191,7404334,0,0,0,0,0,98,786,458,65,229,0,0,556,1605,51079,32,0
25693,1586936699.8516078,1586937101.4889152,1586936670.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,176,0,0,0,176.0,34,0,0,0,0,0,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25694,1586936757.829608,1586937101.491919,1586936728.624,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1899609,0,0,0,1899609.0,37,0,57089,884,0,0,1841665,1899609,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0
25695,1586936757.834608,1586937101.496098,1586936728.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,167,0,0,0,167.0,38,0,0,0,0,0,166,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25696,1586936817.8776078,1586937101.5156503,1586936788.672,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,1967305,0,0,0,1967305.0,40,0,43700,393,0,0,1923227,1967305,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0
25697,1586936817.888608,1586937101.519834,1586936788.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,347,0,0,0,347.0,41,0,0,0,0,0,347,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25698,1586937016.493608,1586937101.5238452,1586936987.288,0,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,6507184,0,0,0,6507184.0,57,0,264260,2850,0,0,6240153,6507185,0,0,0,0,0,0,0,0,0,0,0,0,1572,0,0,0,0
25699,1586937016.498608,1586937101.5274591,1586936987.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,173,0,0,0,174.0,58,0,0,0,0,0,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25700,1586937100.829608,1586937708.3154402,1586937071.624,0,1245,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,2763067,0,0,0,2763067.0,75,0,186532,393,6913,0,2569254,2757370,0,0,0,0,982,1048,556,163,327,1179,1441,0,1113,5471,84400,163,0
25701,1586937169.5306082,1586937708.336517,1586937140.325,0,1245,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,2250848,0,0,0,2250848.0,96,0,235210,393,13171,3636,1998495,2234339,0,0,0,32,1179,1408,294,0,360,622,12614,0,1146,16382,107334,131,0
25702,1586937169.534608,1586937708.3405142,1586937140.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,117,0,0,0,117.0,97,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25703,1586937172.330608,1586937708.3501592,1586937143.125,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,91625,0,0,0,91625.0,99,0,8601,491,0,0,82525,91625,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0
25704,1586937376.466608,1586937708.357526,1586937347.261,0,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,6688401,0,0,0,6688401.0,110,0,236866,1965,0,0,6449649,6688400,0,0,0,0,0,0,0,0,0,0,0,0,1212,0,0,0,0
25705,1586937425.4586082,1586937708.360944,1586937396.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1605202,0,0,0,1605202.0,111,0,21136,0,0,0,1584060,1605202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25706,1586937425.4646082,1586937708.367957,1586937396.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,195,0,0,0,195.0,112,0,0,0,0,0,195,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25707,1586937664.4696078,1586937708.373372,1586937635.264,0,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,7830886,0,0,0,7830886.0,129,0,289628,2457,0,0,7538865,7830885,0,0,0,0,0,0,0,0,0,0,0,0,1638,0,0,0,0
25708,1586937664.480608,1586937708.377596,1586937635.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,378,0,0,0,378.0,130,0,378,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25709,1586937707.472608,1586937993.4421592,1586937678.267,0,1212,32,0,0,0,0,65,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1408612,0,0,0,1408612.0,146,0,139310,1048,2883,2359,1263041,1403931,0,0,0,65,327,524,1113,1376,524,458,294,0,1212,4521,62055,131,0
25710,1586937717.7256079,1586937993.450759,1586937688.52,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,335768,0,0,0,335768.0,153,0,62840,0,4685,2064,266169,332921,0,0,0,0,0,65,556,753,425,1048,0,0,425,2752,55731,65,0
25711,1586937717.731608,1586937993.463471,1586937688.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,177,0,0,0,177.0,154,0,1,0,0,0,176,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25712,1586937777.835608,1586937993.4726782,1586937748.63,0,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,1969281,0,0,0,1969281.0,170,0,145688,1965,0,0,1821685,1968988,0,0,0,0,0,0,0,65,163,65,0,0,1015,294,8649,0,0
25713,1586937777.847608,1586937993.4780803,1586937748.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,388,0,0,0,388.0,171,0,0,0,0,0,388,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25714,1586937858.6296082,1586937993.4851322,1586937829.424,0,1638,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,2646783,0,0,0,2646783.0,188,0,175038,1998,556,0,2469258,2645802,0,0,0,0,0,229,229,0,229,294,0,0,1638,884,10943,65,0
25715,1586937858.632608,1586937993.4892921,1586937829.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,92,0,0,0,92.0,189,0,92,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25716,1586937988.4236078,1586937993.4935722,1586937959.218,0,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,4252538,0,0,0,4252538.0,206,0,265660,1670,15169,2915,3967203,4248476,0,0,0,0,0,262,1376,786,688,950,0,0,1179,4029,117065,32,0
25717,1586937988.428608,1586937993.4957662,1586937959.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,194,0,0,0,194.0,207,0,1,0,0,0,193,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25718,1586937992.599608,1586938652.0608652,1586937963.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,136658,0,0,0,136658.0,208,0,1958,0,0,0,134693,136658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25719,1586938068.4376082,1586938652.0833142,1586938039.232,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,2484628,0,0,0,2484628.0,212,0,73611,1277,0,0,2409746,2484628,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0
25720,1586938068.4436078,1586938652.0886703,1586938039.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,204,0,0,0,204.0,213,0,0,0,0,0,204,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25721,1586938121.0616078,1586938652.0985723,1586938091.856,0,262,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1723979,0,0,0,1723979.0,215,0,41712,0,720,0,1681546,1722540,0,0,0,0,0,0,98,32,262,1048,0,0,262,1376,15071,32,0
25722,1586938121.064608,1586938652.1047773,1586938091.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,103,0,0,0,102.0,216,0,102,0,0,0,0,70,0,0,0,0,0,0,0,0,0,32,0,0,0,32,98,0,0
25723,1586938131.777608,1586938652.1091561,1586938102.572,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,351006,0,0,0,351007.0,221,0,89751,131,10287,3866,246985,345799,0,0,0,0,0,65,851,950,589,2752,0,0,458,5176,82565,32,0
25724,1586938331.4756079,1586938652.1157002,1586938302.27,0,2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,6543017,0,0,0,6543017.0,252,0,377040,3735,3243,0,6159139,6542265,0,0,0,0,0,131,262,163,98,98,0,0,2522,753,26702,0,0
25725,1586938423.4516082,1586938652.1202252,1586938394.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,3013553,0,0,0,3013553.0,253,0,45874,0,0,0,2967693,3013553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25726,1586938423.460608,1586938652.1236541,1586938394.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,295,0,0,0,295.0,254,0,1,0,0,0,294,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25727,1586938651.205608,1586939079.3504791,1586938622.0,0,2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,7461935,0,0,0,7461935.0,17,0,300017,4128,0,0,7157887,7461935,0,0,0,0,0,0,0,0,0,0,0,0,2162,0,0,0,0
25728,1586938663.480608,1586939079.4084811,1586938634.275,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,402009,0,0,0,402009.0,21,0,23849,393,0,0,377794,402009,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0
25729,1586938677.7746081,1586939079.4221702,1586938648.569,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,468353,0,0,0,468353.0,24,0,30530,0,0,0,437838,468353,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0
25730,1586938717.4506078,1586939079.4389892,1586938688.245,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,1299971,0,0,0,1299971.0,30,0,75771,1769,0,0,1222483,1299970,0,0,0,0,0,0,0,0,0,0,0,0,688,0,0,0,0
25731,1586938717.460608,1586939079.451682,1586938688.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,312,0,0,0,312.0,31,0,0,0,0,0,312,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25732,1586938804.4626079,1586939079.464127,1586938775.257,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,2850592,0,0,0,2850592.0,33,0,56548,393,0,0,2793654,2850592,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0
25733,1586938804.4706082,1586939079.473401,1586938775.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,253,0,0,0,254.0,34,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25734,1586939001.447608,1586939079.50975,1586938972.242,0,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,6453845,0,0,0,6453845.0,49,0,270266,4423,0,0,6179224,6453845,0,0,0,0,0,0,0,0,0,0,0,0,1867,0,0,0,0
25735,1586939001.4506078,1586939079.5429301,1586938972.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,121,0,0,0,121.0,50,0,0,0,0,0,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25736,1586939078.433608,1586939411.9497042,1586939049.228,0,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,2522308,0,0,0,2522307.0,64,0,165367,2359,0,0,2354608,2522308,0,0,0,0,0,0,0,0,0,0,0,0,1474,0,0,0,0
25737,1586939115.4036078,1586939412.0939622,1586939086.198,0,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1211100,0,0,0,1211100.0,73,0,77352,786,0,0,1133004,1211100,0,0,0,0,0,0,0,0,0,0,0,0,884,0,0,0,0
25738,1586939115.408608,1586939412.1037912,1586939086.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,172,0,0,0,172.0,74,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25739,1586939120.868608,1586939412.1087203,1586939091.663,0,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,178906,0,0,0,178906.0,80,0,53920,98,3800,1769,119326,171603,0,0,0,360,163,294,393,327,131,917,4718,0,458,7142,42363,131,0
25740,1586939120.8716078,1586939412.1108403,1586939091.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,101,0,0,0,100.0,81,0,101,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25741,1586939141.104608,1586939412.116763,1586939111.899,0,1212,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,662920,0,0,0,662921.0,93,0,155440,0,16807,3964,486741,644379,0,0,0,131,327,1572,1802,491,556,1212,12450,0,950,18216,129253,294,0
25742,1586939141.1076078,1586939412.122519,1586939111.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,103,0,0,0,103.0,94,0,103,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0
25743,1586939304.428608,1586939412.1282673,1586939275.223,0,1703,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,5351126,0,0,0,5351126.0,110,0,307168,2850,8715,2490,5029994,5334157,0,0,0,0,393,1179,950,229,524,720,12974,0,1539,16775,94884,196,0
25744,1586939304.4316082,1586939412.1306152,1586939275.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,81,0,0,0,81.0,111,0,81,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25745,1586939411.2336082,1586939749.256762,1586939382.028,0,2784,65,0,0,32,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,3499334,0,0,0,3499334.0,131,0,284289,3178,4619,4095,3203237,3472470,0,0,0,0,131,393,1539,1245,3538,3735,16283,0,2424,26243,102551,524,0
25746,1586939430.645608,1586939749.264453,1586939401.44,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,635896,0,0,0,635896.0,145,0,102886,393,6094,1572,524974,626234,0,0,0,0,0,294,917,622,327,131,7371,0,294,9567,60908,98,0
25747,1586939430.651608,1586939749.267364,1586939401.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,207,0,0,0,207.0,146,0,0,0,0,0,207,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25748,1586939530.341608,1586939749.2803292,1586939501.136,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,3266299,0,0,0,3266299.0,150,0,78638,0,360,0,3187329,3265220,0,0,0,0,0,0,65,196,262,131,425,0,327,982,11172,65,0
25749,1586939530.3456082,1586939749.287065,1586939501.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,131,0,0,0,131.0,151,0,1,0,0,0,130,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
