ID,timestamp,timestampLogged,BBDate,ConnStates_0,ConnStates_1,ConnStates_2,LogDuration,SeqNum
25398,1586919761.973608,1586920144.342112,1586919732.768,4894413,0,0,4894413.0,169
25399,1586919928.8466082,1586920144.3520403,1586919899.641,5467518,0,0,5467518.0,198
25400,1586919928.8516078,1586920144.356048,1586919899.646,145,0,0,145.0,199
25401,1586919962.9186082,1586920144.3635283,1586919933.713,1116218,0,0,1116218.0,214
25402,1586919962.921608,1586920144.3661141,1586919933.716,90,0,0,90.0,215
25403,1586920143.834608,1586920782.549356,1586920114.629,5927525,0,0,5927525.0,234
25404,1586920495.803608,1586920782.5544763,1586920466.598,11531869,0,0,11531869.0,16
25405,1586920495.8126082,1586920782.556159,1586920466.607,274,0,0,274.0,17
25406,1586920560.6036081,1586920782.559143,1586920531.398,2122859,0,0,2122859.0,22
25407,1586920560.6096082,1586920782.561355,1586920531.404,176,0,0,176.0,23
25408,1586920625.8976078,1586920782.5653832,1586920596.692,2139127,0,0,2139127.0,31
25409,1586920625.900608,1586920782.5674942,1586920596.695,113,0,0,113.0,32
25410,1586920650.7996082,1586920782.571854,1586920621.594,815811,0,0,815811.0,44
25411,1586920650.8046079,1586920782.576056,1586920621.599,175,0,0,175.0,45
25412,1586920782.235608,1586921461.084777,1586920753.03,4306248,0,0,4306248.0,64
25413,1586920793.110608,1586921461.090847,1586920763.905,356205,0,0,356205.0,71
25414,1586920964.8706079,1586921461.0988703,1586920935.665,5627654,0,0,5627654.0,87
25415,1586921034.783608,1586921461.1035242,1586921005.578,2290658,0,0,2290658.0,92
25416,1586921034.7916079,1586921461.106537,1586921005.586,269,0,0,269.0,93
25417,1586921098.757608,1586921461.110991,1586921069.552,2095815,0,0,2095815.0,94
25418,1586921098.768608,1586921461.115627,1586921069.563,347,0,0,347.0,95
25419,1586921288.8066082,1586921461.123827,1586921259.601,6226503,0,0,6226503.0,111
25420,1586921288.8126082,1586921461.126805,1586921259.607,190,0,0,190.0,112
25421,1586921460.5956082,1586921677.503184,1586921431.39,5628403,0,0,5628403.0,122
25422,1586921520.8666081,1586921677.5116181,1586921491.661,1974413,0,0,1974413.0,124
25423,1586921520.8726082,1586921677.5205522,1586921491.667,190,0,0,190.0,125
25424,1586921588.8186078,1586921677.524652,1586921559.613,2226230,0,0,2226230.0,130
25425,1586921588.827608,1586921677.5313232,1586921559.622,291,0,0,291.0,131
25426,1586921648.7746081,1586921677.5369582,1586921619.569,1964136,0,0,1964136.0,132
25427,1586921648.7796078,1586921677.5424151,1586921619.574,164,0,0,164.0,133
25428,1586921655.6536078,1586921677.5460012,1586921626.448,225230,0,0,225230.0,134
25429,1586921655.6606078,1586921677.5496893,1586921626.455,194,0,0,194.0,135
25430,1586921676.9916081,1586922365.811222,1586921647.786,698917,0,0,698917.0,137
25431,1586921807.336608,1586922365.8145092,1586921778.131,4270484,0,0,4270484.0,149
25432,1586921807.3396082,1586922365.8173723,1586921778.134,100,0,0,100.0,150
25433,1586922008.7866082,1586922365.8228383,1586921979.581,6600331,0,0,6600331.0,169
25434,1586922008.795608,1586922365.826282,1586921979.59,269,0,0,269.0,170
25435,1586922014.204608,1586922365.8297331,1586921984.999,177237,0,0,177237.0,176
25436,1586922014.2076082,1586922365.8317382,1586921985.002,88,0,0,88.0,177
25437,1586922318.737608,1586922365.8364701,1586922289.532,9977781,0,0,9977781.0,197
25438,1586922318.750608,1586922365.8381631,1586922289.545,435,0,0,435.0,198
25439,1586922365.4186082,1586922863.13485,1586922336.213,1529053,0,0,1529053.0,202
25440,1586922398.453608,1586922863.141674,1586922369.248,1082282,0,0,1082282.0,214
25441,1586922398.459608,1586922863.143682,1586922369.254,189,0,0,189.0,215
25442,1586922458.474608,1586922863.147232,1586922429.269,1966360,0,0,1966360.0,216
25443,1586922458.4776082,1586922863.1542172,1586922429.272,92,0,0,92.0,217
25444,1586922736.744608,1586922863.158852,1586922707.539,9117308,0,0,9117308.0,226
25445,1586922736.750608,1586922863.1615973,1586922707.545,193,0,0,193.0,227
25446,1586922821.0956082,1586922863.1631331,1586922791.89,2763518,0,0,2763518.0,229
25447,1586922821.098608,1586922863.164989,1586922791.893,99,0,0,99.0,230
25448,1586922862.7536082,1586923548.698522,1586922833.548,1364797,0,0,1364797.0,241
25449,1586923095.757608,1586923548.702305,1586923066.552,7634144,0,0,7634144.0,245
25450,1586923095.7616081,1586923548.706437,1586923066.556,133,0,0,133.0,246
25451,1586923358.3456082,1586923548.712567,1586923329.14,8603431,0,0,8603431.0,249
25452,1586923358.3506079,1586923548.7181582,1586923329.145,161,0,0,161.0,250
25453,1586923408.724608,1586923548.72086,1586923379.519,1650470,0,0,1650470.0,255
25454,1586923408.7326078,1586923548.726679,1586923379.527,280,0,0,280.0,0
25455,1586923418.4756079,1586923548.7309241,1586923389.27,319208,0,0,319208.0,1
25456,1586923418.4836082,1586923548.7341962,1586923389.278,260,0,0,260.0,2
25457,1586923548.1026082,1586924067.272438,1586923518.897,4246902,0,0,4246902.0,5
25458,1586923587.718608,1586924067.2883782,1586923558.513,1297651,0,0,1297651.0,7
25459,1586923587.722608,1586924067.2927113,1586923558.517,118,0,0,118.0,8
25460,1586923598.0746078,1586924067.298005,1586923568.869,339192,0,0,339192.0,9
25461,1586923691.7726078,1586924067.3030572,1586923662.567,3069968,0,0,3069968.0,16
25462,1586923841.3376079,1586924067.3184872,1586923812.132,4900400,0,0,4900400.0,20
25463,1586923841.3406081,1586924067.3239741,1586923812.135,113,0,0,113.0,21
25464,1586923949.1886082,1586924067.3309212,1586923919.983,3533590,0,0,3533590.0,36
25465,1586923949.196608,1586924067.3367631,1586923919.991,256,0,0,256.0,37
25466,1586924066.722608,1586924426.0638833,1586924037.517,3850683,0,0,3850683.0,40
25467,1586924250.783608,1586924426.070043,1586924221.578,6030350,0,0,6030350.0,54
25468,1586924250.7926078,1586924426.073995,1586924221.587,297,0,0,297.0,55
25469,1586924318.5676079,1586924426.0779333,1586924289.362,2220626,0,0,2220626.0,56
25470,1586924318.572608,1586924426.0817103,1586924289.367,166,0,0,166.0,57
25471,1586924378.467608,1586924426.0869951,1586924349.262,1962457,0,0,1962457.0,62
25472,1586924378.480608,1586924426.091978,1586924349.275,398,0,0,398.0,63
25473,1586924418.7406082,1586924426.094306,1586924389.535,1319119,0,0,1319119.0,66
25474,1586924418.7466078,1586924426.098565,1586924389.541,184,0,0,184.0,67
25475,1586924425.6736078,1586925051.278563,1586924396.468,226931,0,0,226931.0,73
25476,1586924593.757608,1586925051.289783,1586924564.552,5507101,0,0,5507101.0,97
25477,1586924593.762608,1586925051.299906,1586924564.557,173,0,0,173.0,98
25478,1586924631.7086082,1586925051.3052,1586924602.503,1243287,0,0,1243287.0,99
25479,1586924631.7146082,1586925051.309465,1586924602.509,188,0,0,188.0,100
25480,1586924679.709608,1586925051.3150501,1586924650.504,1572541,0,0,1572541.0,103
25481,1586924679.7156081,1586925051.319728,1586924650.51,200,0,0,200.0,104
25482,1586924861.485608,1586925051.3275032,1586924832.28,5955582,0,0,5955582.0,124
25483,1586924861.488608,1586925051.3319292,1586924832.283,96,0,0,96.0,125
25484,1586925050.6926079,1586925411.3225262,1586925021.487,6199220,0,0,6199220.0,150
25485,1586925091.591608,1586925411.3396132,1586925062.386,1339858,0,0,1339858.0,152
25486,1586925091.6036081,1586925411.3464904,1586925062.398,384,0,0,384.0,153
25487,1586925140.6996078,1586925411.3520763,1586925111.494,1608610,0,0,1608610.0,154
25488,1586925140.704608,1586925411.3578544,1586925111.499,158,0,0,158.0,155
25489,1586925278.545608,1586925411.3681242,1586925249.34,4516303,0,0,4516303.0,160
25490,1586925278.5546079,1586925411.3742943,1586925249.349,282,0,0,282.0,161
25491,1586925338.4186082,1586925411.3788223,1586925309.213,1961394,0,0,1961394.0,164
25492,1586925338.4296079,1586925411.3832521,1586925309.224,379,0,0,379.0,165
25493,1586925410.7466078,1586926084.3272681,1586925381.541,2369433,0,0,2369433.0,178
25494,1586925770.704608,1586926084.341651,1586925741.499,11793708,0,0,11793708.0,193
25495,1586925770.7146082,1586926084.3467782,1586925741.509,336,0,0,336.0,194
25496,1586925881.639608,1586926084.356298,1586925852.434,3634391,0,0,3634391.0,220
25497,1586925881.6426082,1586926084.3696501,1586925852.437,107,0,0,107.0,221
25498,1586925935.3386078,1586926084.3773232,1586925906.133,1759314,0,0,1759314.0,239
25499,1586925935.341608,1586926084.381915,1586925906.136,91,0,0,91.0,240
25500,1586925942.6876082,1586926084.389306,1586925913.482,240703,0,0,240703.0,241
25501,1586925942.690608,1586926084.392838,1586925913.485,90,0,0,90.0,242
25502,1586926083.724608,1586926494.27867,1586926054.519,4620930,0,0,4620930.0,9
25503,1586926238.4896078,1586926494.2822301,1586926209.284,5070627,0,0,5070627.0,25
25504,1586926238.494608,1586926494.2853742,1586926209.289,173,0,0,173.0,26
25505,1586926269.106608,1586926494.289256,1586926239.901,1002988,0,0,1002988.0,27
25506,1586926269.112608,1586926494.2932692,1586926239.907,174,0,0,174.0,28
25507,1586926298.3966079,1586926494.3108783,1586926269.191,959487,0,0,959487.0,31
25508,1586926298.408608,1586926494.315167,1586926269.203,386,0,0,386.0,32
25509,1586926310.236608,1586926494.319246,1586926281.031,387551,0,0,387551.0,35
25510,1586926389.7066078,1586926494.321947,1586926360.501,2603796,0,0,2603796.0,38
25511,1586926493.684608,1586927082.3088722,1586926464.479,3406790,0,0,3406790.0,41
25512,1586926644.6686082,1586927082.327218,1586926615.463,4946399,0,0,4946399.0,60
25513,1586926644.678608,1586927082.333468,1586926615.473,299,0,0,299.0,61
25514,1586926720.038608,1586927082.339727,1586926690.833,2469132,0,0,2469132.0,70
25515,1586926720.044608,1586927082.346644,1586926690.839,225,0,0,225.0,71
25516,1586926901.7586079,1586927082.352923,1586926872.553,5953737,0,0,5953737.0,87
25517,1586926901.762608,1586927082.356989,1586926872.557,141,0,0,141.0,88
25518,1586926956.676608,1586927082.361641,1586926927.471,1799251,0,0,1799251.0,103
25519,1586926956.6826081,1586927082.365078,1586926927.477,173,0,0,173.0,104
25520,1586927081.697608,1586927471.4985962,1586927052.492,4096069,0,0,4096069.0,107
25521,1586927198.580608,1586927471.507103,1586927169.375,3829513,0,0,3829513.0,115
25522,1586927198.586608,1586927471.516637,1586927169.381,211,0,0,211.0,116
25523,1586927258.585608,1586927471.5204132,1586927229.38,1965825,0,0,1965825.0,117
25524,1586927258.5896082,1586927471.52458,1586927229.384,136,0,0,136.0,118
25525,1586927293.659608,1586927471.528183,1586927264.454,1149067,0,0,1149067.0,121
25526,1586927293.665608,1586927471.5337582,1586927264.46,181,0,0,181.0,122
25527,1586927442.6956081,1586927471.537481,1586927413.49,4882877,0,0,4882877.0,127
25528,1586927442.698608,1586927471.5425851,1586927413.493,114,0,0,114.0,128
25529,1586927470.875608,1586928006.6738763,1586927441.67,923220,0,0,923220.0,129
25530,1586927521.6956081,1586928006.678123,1586927492.49,1664912,0,0,1664912.0,134
25531,1586927521.7016082,1586928006.6811762,1586927492.496,181,0,0,181.0,135
25532,1586927774.986608,1586928006.687478,1586927745.781,8298776,0,0,8298776.0,155
25533,1586927774.992608,1586928006.691672,1586927745.787,194,0,0,194.0,156
25534,1586927921.8986082,1586928006.6947072,1586927892.693,4813306,0,0,4813306.0,162
25535,1586927921.901608,1586928006.6982381,1586927892.696,96,0,0,96.0,163
25536,1586927932.472608,1586928006.7043722,1586927903.267,346329,0,0,346329.0,168
25537,1586927996.8516078,1586928006.71977,1586927967.646,2109364,0,0,2109364.0,179
25538,1586928005.520608,1586928407.2687092,1586927976.315,284038,0,0,284038.0,180
25539,1586928006.2196078,1586928407.2817593,1586927977.014,22893,0,0,22893.0,181
25540,1586928150.6426082,1586928407.289374,1586928121.437,4731963,0,0,4731963.0,198
25541,1586928150.6476078,1586928407.294145,1586928121.442,166,0,0,166.0,199
25542,1586928218.4436078,1586928407.297492,1586928189.238,2221278,0,0,2221278.0,200
25543,1586928218.4496078,1586928407.3035932,1586928189.244,222,0,0,222.0,201
25544,1586928298.743608,1586928407.307933,1586928269.538,2630767,0,0,2630767.0,210
25545,1586928298.748608,1586928407.3112211,1586928269.543,169,0,0,169.0,211
25546,1586928406.6286082,1586928407.31468,1586928377.423,3534638,0,0,3534638.0,216
25547,1586928406.6336079,1586929078.4943352,1586928377.428,166,0,0,166.0,217
25548,1586928447.664608,1586929078.4988902,1586928418.459,1344375,0,0,1344375.0,222
25549,1586928447.669608,1586929078.5022802,1586928418.464,161,0,0,161.0,223
25550,1586928757.6736078,1586929078.50639,1586928728.468,10157127,0,0,10157127.0,236
25551,1586928757.677608,1586929078.512331,1586928728.472,115,0,0,115.0,237
25552,1586928942.144608,1586929078.5311012,1586928912.939,6043960,0,0,6043960.0,4
25553,1586928942.1476078,1586929078.533875,1586928912.942,101,0,0,101.0,5
25554,1586928956.3076081,1586929078.537548,1586928927.102,463963,0,0,463963.0,10
25555,1586928956.3116078,1586929078.5401483,1586928927.106,126,0,0,126.0,11
25556,1586929077.8466082,1586929676.043901,1586929048.641,3982047,0,0,3982047.0,24
25557,1586929137.7526078,1586929676.0510101,1586929108.547,1962580,0,0,1962580.0,32
25558,1586929137.7546082,1586929676.06574,1586929108.549,87,0,0,87.0,33
25559,1586929204.604608,1586929676.076874,1586929175.399,2190300,0,0,2190300.0,36
25560,1586929204.6146078,1586929676.096194,1586929175.409,336,0,0,336.0,37
25561,1586929336.6406078,1586929676.160124,1586929307.435,4325768,0,0,4325768.0,40
25562,1586929336.645608,1586929676.1670551,1586929307.44,141,0,0,141.0,41
25563,1586929440.6296082,1586929676.184185,1586929411.424,3407012,0,0,3407012.0,54
25564,1586929440.6356082,1586929676.186119,1586929411.43,180,0,0,180.0,55
25565,1586929675.5426078,1586930084.2565951,1586929646.337,7696603,0,0,7696603.0,65
25566,1586929771.948608,1586930084.2623773,1586929742.743,3158597,0,0,3158597.0,81
25567,1586929771.9566078,1586930084.2659562,1586929742.751,273,0,0,273.0,82
25568,1586929801.610608,1586930084.2694962,1586929772.405,971601,0,0,971601.0,83
25569,1586929801.6156082,1586930084.2731853,1586929772.41,165,0,0,165.0,84
25570,1586929804.709608,1586930084.2761912,1586929775.504,101354,0,0,101354.0,85
25571,1586929962.3126082,1586930084.2799962,1586929933.107,5163795,0,0,5163795.0,93
25572,1586930037.730608,1586930084.294248,1586930008.525,2471036,0,0,2471036.0,114
25573,1586930037.735608,1586930084.2973561,1586930008.53,178,0,0,178.0,115
25574,1586930083.5906081,1586930894.151741,1586930054.385,1502399,0,0,1502399.0,120
25575,1586930097.7456079,1586930894.157074,1586930068.54,463442,0,0,463442.0,122
25576,1586930097.750608,1586930894.172393,1586930068.545,175,0,0,175.0,123
25577,1586930444.6026082,1586930894.179723,1586930415.397,11364422,0,0,11364422.0,142
25578,1586930444.611608,1586930894.1853042,1586930415.406,296,0,0,296.0,143
25579,1586930707.617608,1586930894.198484,1586930678.412,8617267,0,0,8617267.0,197
25580,1586930707.6226082,1586930894.20051,1586930678.417,185,0,0,185.0,198
25581,1586930818.900608,1586930894.2079592,1586930789.695,3645956,0,0,3645956.0,203
25582,1586930818.9046078,1586930894.2138271,1586930789.699,130,0,0,130.0,204
25583,1586930893.6276078,1586931277.494884,1586930864.422,2448240,0,0,2448240.0,213
25584,1586930981.189608,1586931277.514286,1586930951.984,2868842,0,0,2868842.0,228
25585,1586930981.1926079,1586931277.5176792,1586930951.987,93,0,0,93.0,229
25586,1586930997.7086082,1586931277.522381,1586930968.503,541172,0,0,541172.0,235
25587,1586930997.717608,1586931277.52731,1586930968.512,272,0,0,272.0,236
25588,1586931018.480608,1586931277.535402,1586930989.275,680313,0,0,680313.0,246
25589,1586931057.6366081,1586931277.540299,1586931028.431,1282898,0,0,1282898.0,253
25590,1586931179.6426082,1586931277.543993,1586931150.437,3997498,0,0,3997498.0,8
25591,1586931179.6486082,1586931277.546874,1586931150.443,170,0,0,170.0,9
25592,1586931276.8866081,1586931908.3053432,1586931247.681,3185962,0,0,3185962.0,16
25593,1586931375.6016078,1586931908.312079,1586931346.396,3234233,0,0,3234233.0,26
25594,1586931375.6076078,1586931908.319394,1586931346.402,180,0,0,180.0,27
25595,1586931451.342608,1586931908.326389,1586931422.137,2481414,0,0,2481414.0,30
25596,1586931451.347608,1586931908.33078,1586931422.142,171,0,0,171.0,31
25597,1586931586.565608,1586931908.3339322,1586931557.36,4430366,0,0,4430366.0,40
25598,1586931586.571608,1586931908.33817,1586931557.366,177,0,0,177.0,41
25599,1586931689.8196082,1586931908.3481321,1586931660.614,3382882,0,0,3382882.0,63
25600,1586931689.822608,1586931908.352982,1586931660.617,99,0,0,99.0,64
25601,1586931907.5956082,1586932387.327211,1586931878.39,7135215,0,0,7135215.0,95
25602,1586931957.835608,1586932387.331491,1586931928.63,1645634,0,0,1645634.0,99
25603,1586931957.8406081,1586932387.333075,1586931928.635,162,0,0,162.0,100
25604,1586932001.3516078,1586932387.337069,1586931972.146,1425631,0,0,1425631.0,102
25605,1586932001.354608,1586932387.3413491,1586931972.149,104,0,0,104.0,103
25606,1586932017.7736082,1586932387.34442,1586931988.568,537949,0,0,537949.0,109
25607,1586932017.7786078,1586932387.347167,1586931988.573,157,0,0,157.0,110
25608,1586932140.920608,1586932387.3510451,1586932111.715,4034699,0,0,4034699.0,120
25609,1586932140.9316082,1586932387.353333,1586932111.726,363,0,0,363.0,121
25610,1586932386.6026082,1586932978.52833,1586932357.397,8049286,0,0,8049286.0,130
25611,1586932653.710608,1586932978.540168,1586932624.505,8751476,0,0,8751476.0,138
25612,1586932653.7196078,1586932978.543675,1586932624.514,300,0,0,300.0,139
25613,1586932747.6166081,1586932978.548244,1586932718.411,3076485,0,0,3076485.0,142
25614,1586932747.6226082,1586932978.5571532,1586932718.417,178,0,0,178.0,143
25615,1586932896.5816078,1586932978.561969,1586932867.376,4880566,0,0,4880566.0,154
25616,1586932896.586608,1586932978.566992,1586932867.381,169,0,0,169.0,155
25617,1586932917.6936078,1586932978.5711923,1586932888.488,691565,0,0,691565.0,158
25618,1586932917.698608,1586932978.5766351,1586932888.493,163,0,0,163.0,159
25619,1586932977.784608,1586933342.498547,1586932948.579,1968708,0,0,1968708.0,170
25620,1586933002.289608,1586933342.505438,1586932973.084,802513,0,0,802513.0,175
25621,1586933002.2936082,1586933342.5104241,1586932973.088,104,0,0,104.0,176
25622,1586933021.527608,1586933342.515731,1586932992.322,630223,0,0,630223.0,188
25623,1586933021.5306082,1586933342.518464,1586932992.325,100,0,0,100.0,189
25624,1586933107.551608,1586933342.5230181,1586933078.346,2818429,0,0,2818429.0,206
25625,1586933107.559608,1586933342.525659,1586933078.354,257,0,0,257.0,207
25626,1586933178.578608,1586933342.5295162,1586933149.373,2326918,0,0,2326918.0,210
25627,1586933178.5836082,1586933342.5387201,1586933149.378,166,0,0,166.0,211
25628,1586933341.7596078,1586933714.226787,1586933312.554,5346371,0,0,5346371.0,224
25629,1586933467.5746078,1586933714.231915,1586933438.369,4122042,0,0,4122042.0,236
25630,1586933467.586608,1586933714.235137,1586933438.381,416,0,0,416.0,237
25631,1586933527.0566082,1586933714.240112,1586933497.851,1948480,0,0,1948480.0,239
25632,1586933527.059608,1586933714.2749972,1586933497.854,104,0,0,104.0,240
25633,1586933662.914608,1586933714.2861042,1586933633.709,4451255,0,0,4451255.0,1
25634,1586933662.919608,1586933714.288813,1586933633.714,163,0,0,163.0,2
25635,1586933704.514608,1586933714.292066,1586933675.309,1362825,0,0,1362825.0,5
25636,1586933704.520608,1586933714.2958722,1586933675.315,179,0,0,179.0,6
25637,1586933712.9826078,1586933938.3429542,1586933683.777,277264,0,0,277264.0,7
25638,1586933713.6666079,1586933938.35083,1586933684.461,22433,0,0,22433.0,8
25639,1586933745.822608,1586933938.356595,1586933716.617,1053554,0,0,1053554.0,11
25640,1586933745.8336082,1586933938.3608341,1586933716.628,362,0,0,362.0,12
25641,1586933828.519608,1586933938.3656201,1586933799.314,2709148,0,0,2709148.0,13
25642,1586933828.5226078,1586933938.368032,1586933799.317,119,0,0,119.0,14
25643,1586933877.856608,1586933938.371294,1586933848.651,1616409,0,0,1616409.0,19
25644,1586933877.867608,1586933938.3746471,1586933848.662,354,0,0,354.0,20
25645,1586933937.643608,1586933938.379956,1586933908.438,1958531,0,0,1958531.0,21
25646,1586933937.6486082,1586934677.1593761,1586933908.443,174,0,0,174.0,22
25647,1586934041.585608,1586934677.162362,1586934012.38,3405414,0,0,3405414.0,28
25648,1586934041.5886078,1586934677.1651692,1586934012.383,100,0,0,100.0,29
25649,1586934082.520608,1586934677.168879,1586934053.315,1341144,0,0,1341144.0,44
25650,1586934082.526608,1586934677.170877,1586934053.321,199,0,0,199.0,45
25651,1586934188.553608,1586934677.1749501,1586934159.348,3473905,0,0,3473905.0,66
25652,1586934188.558608,1586934677.1773431,1586934159.353,174,0,0,174.0,67
25653,1586934418.999608,1586934677.183422,1586934389.794,7550303,0,0,7550303.0,104
25654,1586934419.005608,1586934677.186463,1586934389.8,192,0,0,192.0,105
25655,1586934676.5426078,1586935052.45774,1586934647.337,8438044,0,0,8438044.0,128
25656,1586934780.5566082,1586935052.4651642,1586934751.351,3407873,0,0,3407873.0,143
25657,1586934780.5616078,1586935052.469844,1586934751.356,168,0,0,168.0,144
25658,1586934835.486608,1586935052.475701,1586934806.281,1799590,0,0,1799590.0,160
25659,1586934835.492608,1586935052.480462,1586934806.287,176,0,0,176.0,161
25660,1586934897.7986078,1586935052.483344,1586934868.593,2041440,0,0,2041440.0,162
25661,1586934897.8046079,1586935052.48585,1586934868.599,175,0,0,175.0,163
25662,1586935026.507608,1586935052.4885402,1586934997.302,4216906,0,0,4216906.0,168
25663,1586935026.513608,1586935052.491507,1586934997.308,187,0,0,187.0,169
25664,1586935051.6826081,1586935793.287058,1586935022.477,824647,0,0,824647.0,172
25665,1586935140.5546079,1586935793.29608,1586935111.349,2911676,0,0,2911676.0,187
25666,1586935140.558608,1586935793.3033042,1586935111.353,124,0,0,124.0,188
25667,1586935432.5116081,1586935793.3108861,1586935403.306,9565686,0,0,9565686.0,199
25668,1586935432.5156078,1586935793.3150153,1586935403.31,144,0,0,144.0,200
25669,1586935498.7876081,1586935793.3179102,1586935469.582,2171390,0,0,2171390.0,203
25670,1586935498.7936082,1586935793.320892,1586935469.588,179,0,0,179.0,204
25671,1586935644.473608,1586935793.3248253,1586935615.268,4773136,0,0,4773136.0,209
25672,1586935644.479608,1586935793.3287382,1586935615.274,191,0,0,191.0,210
25673,1586935792.500608,1586935992.665977,1586935763.295,4849830,0,0,4849830.0,213
25674,1586935797.7156081,1586935992.6685522,1586935768.51,170702,0,0,170702.0,216
25675,1586935797.7196078,1586935992.676587,1586935768.514,117,0,0,117.0,217
25676,1586935857.7586079,1586935992.679397,1586935828.553,1967177,0,0,1967177.0,219
25677,1586935857.7716079,1586935992.685429,1586935828.566,393,0,0,393.0,220
25678,1586935909.480608,1586935992.689034,1586935880.275,1694229,0,0,1694229.0,223
25679,1586935909.485608,1586935992.703149,1586935880.28,181,0,0,181.0,224
25680,1586935988.5576081,1586935992.712081,1586935959.352,2590736,0,0,2590736.0,236
25681,1586935988.5636082,1586935992.715619,1586935959.358,190,0,0,190.0,237
25682,1586935991.3516078,1586936474.5459871,1586935962.146,91363,0,0,91363.0,238
25683,1586935992.0496082,1586936474.551278,1586935962.844,22873,0,0,22873.0,239
25684,1586936079.4656081,1586936474.5602632,1586936050.26,2864143,0,0,2864143.0,243
25685,1586936079.4716082,1586936474.5628521,1586936050.266,198,0,0,198.0,244
25686,1586936230.1686082,1586936474.5699153,1586936200.963,4937519,0,0,4937519.0,2
25687,1586936230.1796079,1586936474.5742412,1586936200.974,356,0,0,356.0,3
25688,1586936355.501608,1586936474.5781522,1586936326.296,4106100,0,0,4106100.0,8
25689,1586936355.506608,1586936474.5837212,1586936326.301,165,0,0,165.0,9
25690,1586936473.8066082,1586936474.587462,1586936444.601,3876050,0,0,3876050.0,15
25691,1586936473.809608,1586937101.4819012,1586936444.604,94,0,0,94.0,16
25692,1586936699.8466082,1586937101.4855802,1586936670.641,7405975,0,0,7405976.0,33
25693,1586936699.8516078,1586937101.489118,1586936670.646,174,0,0,174.0,34
25694,1586936757.829608,1586937101.49218,1586936728.624,1899614,0,0,1899614.0,37
25695,1586936757.834608,1586937101.4962592,1586936728.629,162,0,0,162.0,38
25696,1586936817.8776078,1586937101.5157511,1586936788.672,1967307,0,0,1967307.0,40
25697,1586936817.888608,1586937101.5200312,1586936788.683,350,0,0,350.0,41
25698,1586937016.493608,1586937101.5239432,1586936987.288,6507181,0,0,6507181.0,57
25699,1586937016.498608,1586937101.5275772,1586936987.293,173,0,0,173.0,58
25700,1586937100.829608,1586937708.3161192,1586937071.624,2763062,0,0,2763062.0,75
25701,1586937169.5306082,1586937708.336704,1586937140.325,2250849,0,0,2250849.0,96
25702,1586937169.534608,1586937708.341823,1586937140.329,118,0,0,118.0,97
25703,1586937172.330608,1586937708.350331,1586937143.125,91630,0,0,91630.0,99
25704,1586937376.466608,1586937708.3576741,1586937347.261,6688402,0,0,6688402.0,110
25705,1586937425.4586082,1586937708.361979,1586937396.253,1605202,0,0,1605202.0,111
25706,1586937425.4646082,1586937708.369246,1586937396.259,194,0,0,194.0,112
25707,1586937664.4696078,1586937708.373701,1586937635.264,7830880,0,0,7830880.0,129
25708,1586937664.480608,1586937708.377813,1586937635.275,379,0,0,379.0,130
25709,1586937707.472608,1586937993.442595,1586937678.267,1408617,0,0,1408617.0,146
25710,1586937717.7256079,1586937993.450915,1586937688.52,335769,0,0,335769.0,153
25711,1586937717.731608,1586937993.4638243,1586937688.526,176,0,0,176.0,154
25712,1586937777.835608,1586937993.4728491,1586937748.63,1969275,0,0,1969275.0,170
25713,1586937777.847608,1586937993.478249,1586937748.642,389,0,0,389.0,171
25714,1586937858.6296082,1586937993.485292,1586937829.424,2646783,0,0,2646783.0,188
25715,1586937858.632608,1586937993.489453,1586937829.427,91,0,0,91.0,189
25716,1586937988.4236078,1586937993.4937162,1586937959.218,4252551,0,0,4252551.0,206
25717,1586937988.428608,1586937993.496665,1586937959.223,187,0,0,187.0,207
25718,1586937992.599608,1586938652.0610902,1586937963.394,136660,0,0,136660.0,208
25719,1586938068.4376082,1586938652.0835633,1586938039.232,2484626,0,0,2484626.0,212
25720,1586938068.4436078,1586938652.0891132,1586938039.238,202,0,0,202.0,213
25721,1586938121.0616078,1586938652.0989072,1586938091.856,1723975,0,0,1723975.0,215
25722,1586938121.064608,1586938652.104907,1586938091.859,101,0,0,101.0,216
25723,1586938131.777608,1586938652.109291,1586938102.572,351007,0,0,351007.0,221
25724,1586938331.4756079,1586938652.1158292,1586938302.27,6543028,0,0,6543028.0,252
25725,1586938423.4516082,1586938652.120368,1586938394.246,3013549,0,0,3013549.0,253
25726,1586938423.460608,1586938652.1245723,1586938394.255,294,0,0,294.0,254
25727,1586938651.205608,1586939079.352696,1586938622.0,7461935,0,0,7461935.0,17
25728,1586938663.480608,1586939079.409687,1586938634.275,402004,0,0,402004.0,21
25729,1586938677.7746081,1586939079.422989,1586938648.569,468364,0,0,468364.0,24
25730,1586938717.4506078,1586939079.439922,1586938688.245,1299967,0,0,1299967.0,30
25731,1586938717.460608,1586939079.452279,1586938688.255,311,0,0,311.0,31
25732,1586938804.4626079,1586939079.464718,1586938775.257,2850593,0,0,2850593.0,33
25733,1586938804.4706082,1586939079.474123,1586938775.265,252,0,0,252.0,34
25734,1586939001.447608,1586939079.510367,1586938972.242,6453840,0,0,6453840.0,49
25735,1586939001.4506078,1586939079.543088,1586938972.245,122,0,0,122.0,50
25736,1586939078.433608,1586939411.950315,1586939049.228,2522309,0,0,2522309.0,64
