owner_id,min,max,most_recent,most_recent_date,most_recent_duration
15025,58.82878619104913,75.99832240578705,60.347638006944976,607029527.9840361,21.055580139160156
18162,59.58770504436946,70.89226849951721,70.89226849951721,607100311.8636105,21.05600929260254
24657,63.429899078749294,73.8605233539904,65.79389287908921,607266627.5694764,24.064001083374023
30231,63.00395009260303,81.47559356689453,72.10732159418129,607375505.9692563,12.031993865966797
36812,65.38202766860562,81.641357421875,75.99050581511638,607543357.8524625,18.048006057739258
36813,59.54732562371135,72.01178192763305,62.14104596841467,607543727.8978406,15.039989471435547
44814,57.21253755614889,80.70470428466797,80.70470428466797,607635475.9299847,3.007999897003174
44815,57.00789641519529,81.72575378417969,65.81823760020212,607636026.3940523,6.015995025634766
