entry_ID,version,hash_value,storage_policy,request_key,time_stamp,partition
1,0,-2221956909616874987,0,https://api.fitbit.com/1/user/-/activities/steps/date/2020-04-03/max.json,2020-04-03 18:52:50,
2,0,4762350448053277052,0,https://api.fitbit.com/1/user/-/activities/floors/date/2020-04-03/max.json,2020-04-03 18:52:50,
3,0,-9001143724517316044,0,https://api.fitbit.com/1/user/-/activities/distance/date/2020-04-03/max.json,2020-04-03 18:52:50,
4,0,6699008668673892098,0,https://api.fitbit.com/1/user/-/body/weight/date/2020-04-03/max.json,2020-04-03 18:52:50,
5,0,-4926047530400278090,0,https://api.fitbit.com/1/user/-/body/fat/date/2020-04-03/max.json,2020-04-03 18:52:50,
6,0,-3152732121762610003,0,https://api.fitbit.com/1/user/-/body/bmi/date/2020-04-03/max.json,2020-04-03 18:52:50,
7,0,2536421031962126214,0,https://api.fitbit.com/1/user/-/sleep/startTime/date/2020-04-03/max.json,2020-04-03 18:52:50,
8,0,-2885753291723899590,0,https://api.fitbit.com/1/user/-/sleep/timeInBed/date/2020-04-03/max.json,2020-04-03 18:52:50,
9,0,-1145545755590498444,0,https://api.fitbit.com/1/user/-/sleep/minutesToFallAsleep/date/2020-04-03/max.json,2020-04-03 18:52:50,
10,0,-6853425703830723796,0,https://api.fitbit.com/1/user/-/sleep/minutesAsleep/date/2020-04-03/max.json,2020-04-03 18:52:50,
11,0,9210762865424623711,0,https://api.fitbit.com/1/user/-/foods/log/water/date/2020-04-03/max.json,2020-04-03 18:52:50,
12,0,4644944390660438346,0,https://api.fitbit.com/1/user/-/foods/log/caloriesIn/date/2020-04-03/max.json,2020-04-03 18:52:50,
13,0,6679959266519680287,0,https://api.fitbit.com/1/user/-/activities/caloriesBMR/date/2020-04-03/max.json,2020-04-03 18:52:50,
14,0,-2274269928705504063,0,https://api.fitbit.com/1/user/-/activities/steps/date/2020-03-27/2020-04-04.json,2020-04-04 14:16:54,
15,0,8593240059744974376,0,https://api.fitbit.com/1/user/-/activities/floors/date/2020-03-27/2020-04-04.json,2020-04-04 14:16:54,
16,0,-2930847973868596000,0,https://api.fitbit.com/1/user/-/activities/distance/date/2020-03-27/2020-04-04.json,2020-04-04 14:16:54,
17,0,-7449625779841272434,0,https://api.fitbit.com/1/user/-/body/weight/date/2020-03-27/2020-04-04.json,2020-04-04 14:16:54,
18,0,8126498516805006910,0,https://api.fitbit.com/1/user/-/body/fat/date/2020-03-27/2020-04-04.json,2020-04-04 14:16:54,
19,0,-7758298424801863877,0,https://api.fitbit.com/1/user/-/body/bmi/date/2020-03-27/2020-04-04.json,2020-04-04 14:16:54,
20,0,-6903482709848134094,0,https://api.fitbit.com/1/user/-/sleep/startTime/date/2020-03-27/2020-04-04.json,2020-04-04 14:16:54,
21,0,7698271133305338854,0,https://api.fitbit.com/1/user/-/sleep/timeInBed/date/2020-03-27/2020-04-04.json,2020-04-04 14:16:54,
22,0,2068768600798559264,0,https://api.fitbit.com/1/user/-/sleep/minutesToFallAsleep/date/2020-03-27/2020-04-04.json,2020-04-04 14:16:54,
23,0,-2502087898875718184,0,https://api.fitbit.com/1/user/-/sleep/minutesAsleep/date/2020-03-27/2020-04-04.json,2020-04-04 14:16:54,
24,0,-2324023546484112117,0,https://api.fitbit.com/1/user/-/foods/log/water/date/2020-03-27/2020-04-04.json,2020-04-04 14:16:54,
25,0,4343882287567586550,0,https://api.fitbit.com/1/user/-/foods/log/caloriesIn/date/2020-03-27/2020-04-04.json,2020-04-04 14:16:54,
26,0,1675644917574152651,0,https://api.fitbit.com/1/user/-/activities/caloriesBMR/date/2020-03-27/2020-04-04.json,2020-04-04 14:16:54,
27,0,1201496497479765564,0,https://api.fitbit.com/1/user/-/activities/activityCalories/date/2020-03-27/2020-04-04.json,2020-04-04 14:16:54,
28,0,-392110910,0,https://api.fitbit.com/1/user/-/activities/steps/date/2020-03-28/2020-04-04.json,2020-04-04 15:46:47,
29,0,2134607401,0,https://api.fitbit.com/1/user/-/activities/floors/date/2020-03-28/2020-04-04.json,2020-04-04 15:46:47,
30,0,2070127841,0,https://api.fitbit.com/1/user/-/activities/distance/date/2020-03-28/2020-04-04.json,2020-04-04 15:46:47,
31,0,-1544548977,0,https://api.fitbit.com/1/user/-/body/weight/date/2020-03-28/2020-04-04.json,2020-04-04 15:46:47,
32,0,-93403329,0,https://api.fitbit.com/1/user/-/body/fat/date/2020-03-28/2020-04-04.json,2020-04-04 15:46:47,
33,0,-1061263300,0,https://api.fitbit.com/1/user/-/body/bmi/date/2020-03-28/2020-04-04.json,2020-04-04 15:46:47,
34,0,1860959795,0,https://api.fitbit.com/1/user/-/sleep/startTime/date/2020-03-28/2020-04-04.json,2020-04-04 15:46:47,
35,0,902269927,0,https://api.fitbit.com/1/user/-/sleep/timeInBed/date/2020-03-28/2020-04-04.json,2020-04-04 15:46:47,
36,0,395086881,0,https://api.fitbit.com/1/user/-/sleep/minutesToFallAsleep/date/2020-03-28/2020-04-04.json,2020-04-04 15:46:47,
37,0,-1221220903,0,https://api.fitbit.com/1/user/-/sleep/minutesAsleep/date/2020-03-28/2020-04-04.json,2020-04-04 15:46:47,
38,0,111432972,0,https://api.fitbit.com/1/user/-/foods/log/water/date/2020-03-28/2020-04-04.json,2020-04-04 15:46:47,
39,0,689689847,0,https://api.fitbit.com/1/user/-/foods/log/caloriesIn/date/2020-03-28/2020-04-04.json,2020-04-04 15:46:47,
40,0,-496352820,0,https://api.fitbit.com/1/user/-/activities/caloriesBMR/date/2020-03-28/2020-04-04.json,2020-04-04 15:46:47,
41,0,329276989,0,https://api.fitbit.com/1/user/-/activities/activityCalories/date/2020-03-28/2020-04-04.json,2020-04-04 15:46:47,
42,0,2728984754738946499,0,https://api.fitbit.com/1/user/-/activities/steps/date/2020-03-28/2020-04-05.json,2020-04-05 11:30:18,
43,0,-7488718233398703318,0,https://api.fitbit.com/1/user/-/activities/floors/date/2020-03-28/2020-04-05.json,2020-04-05 11:30:18,
44,0,-5555100544433542686,0,https://api.fitbit.com/1/user/-/activities/distance/date/2020-03-28/2020-04-05.json,2020-04-05 11:30:18,
45,0,7697094621517716112,0,https://api.fitbit.com/1/user/-/body/weight/date/2020-03-28/2020-04-05.json,2020-04-05 11:30:18,
46,0,2305601877107920192,0,https://api.fitbit.com/1/user/-/body/fat/date/2020-03-28/2020-04-05.json,2020-04-05 11:30:18,
47,0,4867549009210601021,0,https://api.fitbit.com/1/user/-/body/bmi/date/2020-03-28/2020-04-05.json,2020-04-05 11:30:18,
48,0,6112783747650061108,0,https://api.fitbit.com/1/user/-/sleep/startTime/date/2020-03-28/2020-04-05.json,2020-04-05 11:30:18,
49,0,2267793517093982440,0,https://api.fitbit.com/1/user/-/sleep/timeInBed/date/2020-03-28/2020-04-05.json,2020-04-05 11:30:18,
50,0,-7656764375531351774,0,https://api.fitbit.com/1/user/-/sleep/minutesToFallAsleep/date/2020-03-28/2020-04-05.json,2020-04-05 11:30:18,
51,0,-5126340469440664870,0,https://api.fitbit.com/1/user/-/sleep/minutesAsleep/date/2020-03-28/2020-04-05.json,2020-04-05 11:30:18,
52,0,-7754501162695468531,0,https://api.fitbit.com/1/user/-/foods/log/water/date/2020-03-28/2020-04-05.json,2020-04-05 11:30:18,
