ID,timestamp,timestampLogged,BundleId,Client,Executable,InUseLevel,LocationDesiredAccuracy,LocationDistanceFilter,Type,timestampEnd
47791,1586827586.9930162,1586827593.435923,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586827596.9992743
47792,1586827598.6701622,1586827603.4330182,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586827608.670126
47793,1586827608.929495,1586827615.1018133,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586827618.929338
47794,1586827675.701169,1586827679.0667973,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586827685.736548
47795,1586827685.7994142,1586827692.0499382,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586827738.387055
47796,1586827740.781487,1586827744.630175,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586827787.4025292
47797,1586827811.817167,1586827813.563939,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586827961.15927
47798,1586827976.291833,1586827996.765782,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586828000.563652
47799,1586828566.874229,1586828573.102292,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586828567.8039012
47800,1586828567.052978,1586828573.104395,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/WirelessDiagnostics.framework,,,100.0,100.0,Location,1586828567.0610332
47801,1586828572.807117,1586828579.125308,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586828572.814375
47802,1586828576.595943,1586828579.129563,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586828576.603635
47803,1586828579.192871,1586828585.215046,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586828579.211059
47804,1586828583.0233622,1586828585.221193,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586828583.035542
47805,1586828588.144197,1586828594.2178302,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586828588.152276
47806,1586828593.258009,1586828628.3875911,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586828593.2767541
47807,1586828625.0780683,1586828628.3918762,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586828636.207129
47808,1586829271.8000522,1586829277.3557773,,com.apple.locationd.bundle-/System/Library/LocationBundles/CompassCalibration.bundle,,,3000.0,,Location,1586829271.854829
47809,1586829596.5910182,1586829601.8457012,,com.apple.locationd.bundle-/System/Library/LocationBundles/Routine.bundle,,,100.0,,Location,1586829597.104583
47810,1586829613.146297,1586829660.022205,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586829613.160643
47811,1586829656.677004,1586829660.027657,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586829656.679503
47812,1586829782.108035,1586829787.2557702,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586829792.1106162
47813,1586829816.668363,1586829820.9762564,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586829821.515555
47814,1586829820.980839,1586829826.2462664,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/CoreParsec.framework,,,100.0,,Location,1586829823.236808
47815,1586829861.497378,1586829866.551704,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586829861.511032
47816,1586829866.5847821,1586829872.045577,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586829866.600421
47817,1586830921.352977,1586831025.1329072,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586831020.590311
47818,1586832261.107626,1586832265.482061,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/WirelessDiagnostics.framework,,,100.0,100.0,Location,1586832261.1229181
47819,1586832585.313251,1586832590.492624,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586832595.3176632
47820,1586832602.0024421,1586833060.819048,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586833067.054696
47821,1586833081.968013,1586833179.363668,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586833441.653143
47822,1586833436.658354,1586833441.726777,,com.apple.locationd.bundle-/System/Library/LocationBundles/Routine.bundle,,,100.0,,Location,1586833437.188966
47823,1586833449.484541,1586833452.6703563,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586833449.5035362
47824,1586833496.6325612,1586833500.785666,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586833497.963618
47825,1586833503.075544,1586833508.620716,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586833503.094573
47826,1586833770.601494,1586833773.321278,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586834087.157035
47827,1586834249.3143072,1586834254.401492,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586834259.314697
47828,1586834401.6427221,1586834406.721367,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586834411.6467881
47829,1586834411.8778381,1586834412.567572,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586834699.028479
47830,1586834953.129544,1586834958.3177004,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586834963.135761
47831,1586834966.157741,1586834968.3179672,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586835105.664775
47832,1586835147.213367,1586835152.7149801,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586835157.21949
47833,1586835254.546118,1586835260.084295,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586835257.5789871
47834,1586835256.976369,1586835260.085291,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/CoreParsec.framework,,,100.0,,Location,1586835257.5813422
47835,1586835261.804006,1586835359.723238,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586835261.8110552
47836,1586835359.1277752,1586835359.7241282,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586835369.132754
47837,1586835369.333368,1586835417.337543,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586835422.007579
47838,1586835424.3900461,1586835427.5601482,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586835860.8570042
47839,1586835860.313754,1586835977.6206472,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/WirelessDiagnostics.framework,,,100.0,100.0,Location,1586835860.31601
47840,1586835977.9165592,1586836043.12086,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586836078.5299702
47841,1586836091.2705112,1586836091.441626,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586836128.24675
47842,1586836128.443155,1586836318.2788842,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586836322.5691981
47843,1586836329.346662,1586836377.468472,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586836329.365514
47844,1586836745.048479,1586836748.1691751,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586836755.047731
47845,1586836756.8525581,1586836760.4281201,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586836926.543939
47846,1586837139.7882352,1586837142.7018921,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/CoreParsec.framework,,,100.0,,Location,1586837140.3355432
47847,1586837139.802931,1586837142.710853,,com.apple.locationd.bundle-/System/Library/LocationBundles/Routine.bundle,,,100.0,,Location,1586837140.334403
47848,1586837143.394396,1586837276.696352,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586837143.4037352
47849,1586837281.632286,1586837283.5500112,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586837291.637077
47850,1586837294.520303,1586837297.2612312,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586837342.9748592
47851,1586837346.940744,1586837348.577344,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586837578.333068
47852,1586837848.99779,1586837854.6677651,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586837859.004156
47853,1586837852.080998,1586837854.6682663,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/CoreParsec.framework,,,1000.0,20.0,Location,1586837852.146914
47854,1586838087.1084561,1586838092.7071671,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586838097.114297
47855,1586838104.7296271,1586838108.8401182,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586838170.6855571
47856,1586838236.5587912,1586838241.8922033,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586838170.6855571
47857,1586838236.5587912,1586838241.89929,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586838246.5603862
47858,1586838250.707767,1586838251.7868822,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586838298.1886582
47859,1586838296.3683462,1586838301.5380871,,com.apple.locationd.bundle-/System/Library/LocationBundles/CompassCalibration.bundle,,,3000.0,,Location,1586838296.4625201
47860,1586838301.8307252,1586838307.0931392,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586838655.615726
47861,1586838657.66382,1586838660.950728,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586838866.716526
47862,1586838870.3282962,1586838871.88488,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586839183.076169
47863,1586839200.3565502,1586839205.9892342,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586839200.377985
47864,1586839204.2128682,1586839205.990034,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586839204.221589
47865,1586839210.593161,1586839237.308051,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586839210.607753
47866,1586839237.4878922,1586839242.767765,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586839237.4998531
47867,1586839242.588689,1586839257.5062842,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586839242.598123
47868,1586839256.585876,1586839257.507075,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586839256.588275
47869,1586839259.236942,1586839264.8333051,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586839259.252171
47870,1586839263.078274,1586839264.8342671,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586839263.086697
47871,1586839268.190126,1586839710.6966052,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586839268.199403
47872,1586839706.36853,1586839710.697803,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/WirelessDiagnostics.framework,,,100.0,100.0,Location,1586839706.378628
47873,1586839708.507493,1586839710.711175,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586839708.5258942
47874,1586839711.1673021,1586839716.633491,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586839711.174162
47875,1586839714.921698,1586839716.6344461,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586839714.93184
47876,1586839887.549302,1586840156.821597,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586839887.551933
47877,1586840166.7716832,1586840168.6930633,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586840203.05923
47878,1586840219.249302,1586840224.6422691,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586840229.249953
47879,1586840230.754747,1586840368.423057,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586840476.210417
47880,1586840477.1698,1586840481.899046,,com.apple.locationd.bundle-/System/Library/LocationBundles/Routine.bundle,,,100.0,,Location,1586840477.812338
47881,1586840480.3468661,1586840481.911883,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586840480.3549142
47882,1586840593.327851,1586840660.15174,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/CoreParsec.framework,,,100.0,,Location,1586840593.865586
47883,1586840593.382677,1586840660.15768,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586840593.839231
47884,1586840594.288629,1586840660.162571,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586840594.303172
47885,1586840813.7536702,1586840819.459953,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/CoreParsec.framework,,,100.0,,Location,1586840814.286796
47886,1586840816.979073,1586840819.464029,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586840816.9891021
47887,1586840819.5711942,1586841116.588772,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586840819.5769982
47888,1586841116.626696,1586841122.1809201,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586841126.6330261
47889,1586841131.898121,1586841179.1454163,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586841183.503602
47890,1586841197.2435732,1586841199.7566462,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586841222.117649
47891,1586841225.3254821,1586841227.7008762,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586841235.329938
47892,1586841688.8753781,1586841690.296125,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586842076.358432
47893,1586841862.791824,1586842077.912074,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586842076.358432
47894,1586842079.1283522,1586842084.649281,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586842089.1333652
47895,1586842091.901297,1586842139.048331,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586842143.480077
47896,1586842240.0442152,1586842245.6969192,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586842250.050109
47897,1586842379.173108,1586842384.188404,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586842389.17519
47898,1586842392.716803,1586842418.2345421,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586842426.2155411
47899,1586842429.832174,1586842431.7512062,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586842429.852038
47900,1586842433.6400962,1586842438.969564,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586842433.649932
47901,1586842438.75878,1586842444.1571481,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586842443.872161
47902,1586843025.120225,1586843030.5309672,,com.apple.locationd.bundle-/System/Library/LocationBundles/CompassCalibration.bundle,,,3000.0,,Location,1586843025.164457
47903,1586843025.279192,1586843030.5313702,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586843026.0005941
47904,1586843025.490869,1586843030.5316632,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/WirelessDiagnostics.framework,,,100.0,100.0,Location,1586843025.513586
47905,1586843028.853146,1586843030.5359383,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586843028.866488
47906,1586843039.125034,1586843042.4699492,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586843039.135096
47907,1586843044.238421,1586843049.7303371,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586843046.7994971
47908,1586843051.8702722,1586843100.294114,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586843051.8857412
47909,1586843101.8066392,1586843107.18033,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586843183.752974
47910,1586843264.903259,1586843269.838056,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586843274.909678
47911,1586843295.0686622,1586843299.321489,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586843603.096023
47912,1586843603.648343,1586843608.213987,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586843613.6516132
47913,1586843996.625155,1586844001.6701992,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586843997.255969
47914,1586843996.751209,1586844001.6707263,,com.apple.locationd.bundle-/System/Library/LocationBundles/Routine.bundle,,,100.0,,Location,1586843997.2734642
47915,1586844056.6913352,1586844062.0783231,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586844056.6982322
47916,1586844061.8169801,1586844067.1908622,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586844061.83465
47917,1586844066.933055,1586844288.2435713,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586844292.823101
47918,1586844383.0363421,1586844388.528985,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/CoreParsec.framework,,,100.0,,Location,1586844383.556601
47919,1586844385.654317,1586844388.5510883,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586844385.664497
47920,1586844390.781538,1586844960.3635821,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586844390.788808
47921,1586845017.961986,1586845023.3786752,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586845017.9923491
47922,1586845023.066113,1586845028.6417122,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586845023.0715332
47923,1586845025.6375732,1586845028.643064,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586845025.64365
47924,1586845049.022706,1586845054.8071823,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586845059.029377
47925,1586845320.056027,1586845887.0533252,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586845059.029377
47926,1586845320.056027,1586845887.060398,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586845891.872558
47927,1586845919.290502,1586845922.1554022,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586845929.2948942
47928,1586845985.749363,1586845988.6066341,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586846253.809946
47929,1586846702.072023,1586846707.705418,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/WirelessDiagnostics.framework,,,100.0,100.0,Location,1586846702.0826771
47930,1586846702.1795092,1586846707.716473,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586846702.587558
47931,1586846705.0313272,1586846707.7186093,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586846705.040585
47932,1586846707.602718,1586846713.0094872,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586846707.615863
47933,1586846712.6907861,1586846718.5133333,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586846712.696995
47934,1586846876.661933,1586846882.47814,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586846876.664103
47935,1586846936.764791,1586846942.2107449,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586846946.768179
47936,1586847752.7884321,1586847753.319466,,com.apple.locationd.bundle-/System/Library/LocationBundles/CompassCalibration.bundle,,,3000.0,,Location,1586847752.852756
47937,1586847753.1575422,1586847758.949368,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586847753.735529
47938,1586847753.218532,1586847758.952086,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/CoreParsec.framework,,,100.0,,Location,1586847753.7524981
47939,1586847753.239248,1586847758.9562702,,com.apple.locationd.bundle-/System/Library/LocationBundles/Routine.bundle,,,100.0,,Location,1586847753.757937
47940,1586847754.707971,1586847758.9708252,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586847757.204148
47941,1586847762.2681942,1586847768.085505,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586847762.290903
47942,1586847764.846986,1586847768.086728,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586847764.855764
47943,1586847769.924734,1586847838.780152,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586847769.9345622
47944,1586847836.66089,1586847838.7810202,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586847839.256685
47945,1586847838.712938,1586847844.45734,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/CoreParsec.framework,,,100.0,,Location,1586847839.300377
47946,1586847845.4607081,1586847850.883497,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586847849.2985802
47947,1586847851.873449,1586847900.1317692,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586847851.884406
47948,1586847897.926,1586847900.1325681,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586847897.954113
47949,1586847900.5193272,1586847905.999763,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586847900.530209
47950,1586847905.624283,1586847911.2269342,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586847905.6369061
47951,1586847908.202531,1586847911.2278862,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586847944.257557
47952,1586848636.1294622,1586848641.5794573,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586848798.296143
47953,1586848801.6516771,1586848804.161615,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586848811.6564212
47954,1586848988.528051,1586848991.9946623,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586848998.533478
47955,1586849756.7662,1586849761.507826,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586849390.7889662
47956,1586849756.7662,1586849761.525824,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586849766.772624
47957,1586849816.7709322,1586849822.5906541,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586849826.777295
47958,1586850136.909013,1586850142.5852642,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/WirelessDiagnostics.framework,,,100.0,100.0,Location,1586850136.9198022
47959,1586850138.12847,1586850142.5992699,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586850138.163528
47960,1586850273.835613,1586850327.6918972,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586850273.850635
47961,1586850326.650227,1586850327.693079,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586850326.652155
47962,1586850327.9492831,1586850333.7608662,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/CoreParsec.framework,,,100.0,,Location,1586850327.958929
47963,1586850531.682517,1586850533.51648,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586850541.6882062
47964,1586850544.988523,1586850547.322055,,com.apple.locationd.bundle-/System/Library/PrivateFrameworks/MobileWiFi.framework,,,1000.0,,Location,1586850716.3641572
