ID,timestamp,Brightness,SliderValue,lux,iDAC,mNits,uAmps
4040,1586896305.333822,38.57574462890625,25281.0,240,1410.0,119458.0,3638.0
4041,1586896307.956629,0.0,0.0,0,0.0,0.0,0.0
4042,1586903571.7475462,0.00152587890625,1.0,0,471.0,7142.0,212.0
4043,1586903581.985371,0.0,0.0,0,0.0,0.0,0.0
4044,1586903696.357267,0.00152587890625,1.0,0,471.0,7142.0,212.0
4045,1586903706.6134262,0.0,0.0,0,471.0,7142.0,212.0
4046,1586904087.883938,15.6890869140625,10282.0,28,957.0,30948.0,924.0
4047,1586904088.2313612,32.31048583984375,21175.0,28,1314.0,89943.0,2721.0
4048,1586904089.336473,32.9742431640625,21610.0,27,1325.0,92943.0,2814.0
4049,1586904147.6092892,32.9742431640625,21610.0,28,1325.0,92943.0,2814.0
4050,1586904239.49758,26.9866943359375,17686.0,12,1216.0,67216.0,2023.0
4051,1586904248.6808481,28.69110107421875,18803.0,48,1250.0,74385.0,2243.0
4052,1586904339.278728,34.661865234375,22716.0,48,1353.0,100970.0,3062.0
4053,1586904715.235943,34.58099365234375,22663.0,44,1351.0,100368.0,3044.0
4054,1586904813.857644,34.54132080078125,22637.0,42,1351.0,100368.0,3044.0
4055,1586904868.979196,34.54132080078125,22637.0,40,1351.0,100368.0,3044.0
4056,1586904896.108182,25.68206787109375,16831.0,26,1187.0,61649.0,1853.0
4057,1586905022.721152,34.40093994140625,22545.0,68,1349.0,99776.0,3025.0
4058,1586905286.3378,28.69110107421875,18803.0,22,1250.0,74385.0,2243.0
4059,1586905691.4711742,27.9388427734375,18310.0,22,1235.0,71128.0,2143.0
4060,1586906023.615634,20.18890380859375,13231.0,15,1066.0,42931.0,1285.0
4061,1586906092.3530571,34.37957763671875,22531.0,44,1348.0,99483.0,3016.0
4062,1586907732.812892,24.9114990234375,16326.0,16,1170.0,58596.0,1760.0
4063,1586907766.399981,24.9114990234375,16326.0,12,1170.0,58596.0,1760.0
4064,1586907789.7124193,18.133544921875,11884.0,10,1015.0,36842.0,1102.0
4065,1586907829.5884502,4.87213134765625,3193.0,0,641.0,11938.0,355.0
4066,1586907839.9648843,7.3394775390625,4810.0,1,718.0,15062.0,448.0
4067,1586907846.0652351,34.64202880859375,22703.0,71,1352.0,100678.0,3053.0
4068,1586907861.509676,23.96697998046875,15707.0,17,1152.0,55525.0,1667.0
4069,1586907873.6946511,23.96697998046875,15707.0,16,1152.0,55525.0,1667.0
4070,1586907890.190751,23.96697998046875,15707.0,18,1152.0,55525.0,1667.0
4071,1586907899.419023,25.68206787109375,16831.0,17,1187.0,61649.0,1853.0
4072,1586908015.25933,25.0579833984375,16422.0,13,1173.0,59118.0,1776.0
4073,1586908021.206633,24.615478515625,16132.0,14,1165.0,57729.0,1734.0
4074,1586908031.8020751,22.07794189453125,14469.0,14,1112.0,49277.0,1477.0
4075,1586908071.956509,29.443359375,19296.0,23,1263.0,77305.0,2332.0
4076,1586908143.8640752,24.9114990234375,16326.0,11,1170.0,58596.0,1760.0
4077,1586908293.8209672,34.37957763671875,22531.0,35,1348.0,99483.0,3016.0
4078,1586908477.2912183,34.3109130859375,22486.0,10,1347.0,99183.0,3007.0
4079,1586908514.0192022,11.2213134765625,7354.0,5,833.0,21319.0,635.0
4080,1586908522.1528351,34.98382568359375,22927.0,78,1358.0,102466.0,3109.0
4081,1586908837.67245,18.133544921875,11884.0,10,1015.0,36842.0,1102.0
4082,1586908862.0430021,24.9114990234375,16326.0,11,1170.0,58596.0,1760.0
4083,1586908880.1169252,30.9478759765625,20282.0,30,1289.0,83527.0,2523.0
4084,1586908910.570538,32.9742431640625,21610.0,42,1325.0,92943.0,2814.0
4085,1586908956.9366293,18.133544921875,11884.0,11,1015.0,36842.0,1102.0
4086,1586909170.50459,4.87213134765625,3193.0,2,641.0,11938.0,355.0
4087,1586909177.323038,11.2213134765625,7354.0,8,833.0,21319.0,635.0
4088,1586909181.9155483,18.133544921875,11884.0,10,1015.0,36842.0,1102.0
4089,1586909370.7372222,34.33990478515625,22505.0,32,1348.0,99483.0,3016.0
4090,1586909557.533731,34.20257568359375,22415.0,21,1346.0,98908.0,2998.0
4091,1586909595.483622,4.87213134765625,3193.0,3,641.0,11938.0,355.0
4092,1586909599.6895642,34.3597412109375,22518.0,258,1348.0,99483.0,3016.0
4093,1586910905.6952043,9.2803955078125,6082.0,3,780.0,18169.0,541.0
4094,1586910950.1140432,4.87213134765625,3193.0,2,641.0,11938.0,355.0
4095,1586910999.167591,31.646728515625,20740.0,27,1302.0,86801.0,2624.0
4096,1586911015.172445,26.434326171875,17324.0,26,1204.0,64844.0,1951.0
4097,1586911053.319039,29.443359375,19296.0,25,1263.0,77305.0,2332.0
4098,1586911086.2366512,29.443359375,19296.0,26,1263.0,77305.0,2332.0
4099,1586911145.756431,31.646728515625,20740.0,26,1302.0,86801.0,2624.0
4100,1586911207.954166,30.9478759765625,20282.0,26,1289.0,83527.0,2523.0
4101,1586911309.3069892,30.9478759765625,20282.0,25,1289.0,83527.0,2523.0
4102,1586911381.392632,7.177734375,4704.0,1,712.0,14788.0,440.0
4103,1586911414.58295,27.18658447265625,17817.0,40,1220.0,68021.0,2048.0
4104,1586911423.3335133,23.23455810546875,15227.0,5,1137.0,53100.0,1593.0
4105,1586911452.001001,7.3394775390625,4810.0,4,718.0,15062.0,448.0
4106,1586911495.917802,26.434326171875,17324.0,29,1204.0,64844.0,1951.0
4107,1586911585.448331,4.87213134765625,3193.0,2,641.0,11938.0,355.0
4108,1586911595.015273,33.636474609375,22044.0,29,1337.0,96297.0,2917.0
4109,1586911612.452292,33.636474609375,22044.0,29,1337.0,96297.0,2917.0
4110,1586911687.1449711,31.646728515625,20740.0,29,1302.0,86801.0,2624.0
4111,1586911706.5126042,32.31048583984375,21175.0,28,1314.0,89943.0,2721.0
4112,1586911823.474122,30.9478759765625,20282.0,25,1289.0,83527.0,2523.0
4113,1586911920.2631822,30.9478759765625,20282.0,25,1289.0,83527.0,2523.0
4114,1586911956.5472112,4.87213134765625,3193.0,3,641.0,11938.0,355.0
4115,1586911964.3568852,11.2213134765625,7354.0,5,833.0,21319.0,635.0
4116,1586911972.969643,32.9742431640625,21610.0,38,1325.0,92943.0,2814.0
4117,1586911997.7349522,29.443359375,19296.0,38,1263.0,77305.0,2332.0
4118,1586912064.7063732,21.56829833984375,14135.0,6,1100.0,47525.0,1424.0
4119,1586912085.05935,7.3394775390625,4810.0,3,718.0,15062.0,448.0
4120,1586912101.2365112,12.9425048828125,8482.0,4,877.0,24328.0,725.0
4121,1586912106.109923,32.9742431640625,21610.0,34,1325.0,92943.0,2814.0
4122,1586912125.8792741,34.33990478515625,22505.0,34,1348.0,99483.0,3016.0
4123,1586912172.9161463,34.320068359375,22492.0,33,1347.0,99183.0,3007.0
4124,1586912211.8223372,11.71417236328125,7677.0,2,844.0,22027.0,656.0
4125,1586912221.3461432,27.18658447265625,17817.0,20,1220.0,68021.0,2048.0
4126,1586912269.404491,4.87213134765625,3193.0,2,641.0,11938.0,355.0
4127,1586912282.4101882,34.33990478515625,22505.0,26,1348.0,99483.0,3016.0
4128,1586912304.2520251,11.2213134765625,7354.0,6,833.0,21319.0,635.0
4129,1586912324.957273,30.19561767578125,19789.0,22,1276.0,80350.0,2426.0
4130,1586912341.295839,28.6895751953125,18802.0,12,1250.0,74385.0,2243.0
4131,1586912351.383904,33.636474609375,22044.0,29,1337.0,96297.0,2917.0
4132,1586912383.1648393,7.3394775390625,4810.0,5,718.0,15062.0,448.0
4133,1586912388.4185321,12.9425048828125,8482.0,5,877.0,24328.0,725.0
4134,1586912398.4739852,34.33990478515625,22505.0,32,1348.0,99483.0,3016.0
4135,1586912422.3031583,32.9742431640625,21610.0,32,1325.0,92943.0,2814.0
4136,1586912469.5766792,31.646728515625,20740.0,30,1302.0,86801.0,2624.0
4137,1586912499.6724532,19.47021484375,12760.0,5,1048.0,40666.0,1217.0
4138,1586912506.7314472,15.9088134765625,10426.0,5,962.0,31417.0,938.0
4139,1586912516.2688532,33.636474609375,22044.0,29,1337.0,96297.0,2917.0
4140,1586912569.6009521,33.636474609375,22044.0,29,1337.0,96297.0,2917.0
4141,1586913546.0504382,0.0,0.0,0,471.0,7142.0,212.0
4142,1586913728.570591,0.00152587890625,1.0,0,471.0,7142.0,212.0
4143,1586913729.799787,0.0,0.0,0,0.0,0.0,0.0
4144,1586913746.8486114,0.00152587890625,1.0,0,471.0,7142.0,212.0
4145,1586913749.4074302,0.0,0.0,0,0.0,0.0,0.0
4146,1586913783.8722582,26.4739990234375,17350.0,20,1205.0,65039.0,1957.0
4147,1586913785.928684,32.9742431640625,21610.0,27,1325.0,92943.0,2814.0
4148,1586913787.033472,34.30023193359375,22479.0,22,1347.0,99183.0,3007.0
4149,1586913789.208061,35.48583984375,23256.0,34,1366.0,104917.0,3185.0
4150,1586913790.576673,35.687255859375,23388.0,99,1369.0,105847.0,3214.0
4151,1586913799.380682,0.0,0.0,0,0.0,0.0,0.0
4152,1586913814.0547602,35.66741943359375,23375.0,97,1369.0,105847.0,3214.0
4153,1586913815.948215,35.66741943359375,23375.0,97,1369.0,105847.0,3214.0
4154,1586913824.350862,0.0,0.0,0,0.0,0.0,0.0
4155,1586913830.5444472,0.0,0.0,0,0.0,0.0,0.0
4156,1586948140.2197943,0.00152587890625,1.0,0,471.0,7142.0,212.0
4157,1586948144.3781872,0.0,0.0,0,0.0,0.0,0.0
4158,1586948148.28514,27.45819091796875,17995.0,23,1225.0,69048.0,2079.0
4159,1586948149.4784591,29.443359375,19296.0,-1,1263.0,77305.0,2332.0
4160,1586948150.0340872,0.0,0.0,0,0.0,0.0,0.0
4161,1586948180.376404,0.00152587890625,1.0,0,471.0,7142.0,212.0
4162,1586948182.2885432,0.0,0.0,0,0.0,0.0,0.0
4163,1586953433.7751532,21.1334228515625,13850.0,10,1090.0,46126.0,1382.0
4164,1586953438.6702023,0.0,0.0,0,0.0,0.0,0.0
4165,1586962399.5415761,0.00152587890625,1.0,21,622.0,11378.0,330.0
4166,1586962399.850841,28.69110107421875,18803.0,22,1250.0,74385.0,2243.0
4167,1586962402.8634741,32.318115234375,21180.0,-1,1314.0,89943.0,2721.0
4168,1586962403.257172,0.0,0.0,0,0.0,0.0,0.0
4169,1586962404.682984,0.00152587890625,1.0,22,624.0,11472.0,332.0
4170,1586962404.984872,29.443359375,19296.0,23,1263.0,77305.0,2332.0
4171,1586962406.569164,32.9742431640625,21610.0,-1,1325.0,92943.0,2814.0
4172,1586962406.959559,0.0,0.0,0,0.0,0.0,0.0
4173,1586962407.9983091,27.9388427734375,18310.0,6,1235.0,71128.0,2143.0
4174,1586962409.26109,0.0,0.0,0,0.0,0.0,0.0
4175,1586967395.200546,0.00152587890625,1.0,5000,618.0,11249.0,326.0
4176,1586967395.510931,95.83740234375,62808.0,5000,1933.0,521412.0,17690.0
4177,1586967398.0725431,0.0,0.0,0,0.0,0.0,0.0
4178,1586967412.300239,0.00152587890625,1.0,5000,620.0,11310.0,328.0
4179,1586967412.61099,95.83740234375,62808.0,5000,1933.0,521412.0,17690.0
4180,1586967595.736462,95.83740234375,62808.0,5000,1933.0,521412.0,17690.0
4181,1586967665.3710542,95.83740234375,62808.0,5000,1933.0,521412.0,17690.0
4182,1586967755.7918143,95.83740234375,62808.0,5000,1933.0,521412.0,17690.0
4183,1586967827.781094,87.53204345703125,57365.0,23,1849.0,417450.0,13722.0
4184,1586967849.3965101,34.722900390625,22756.0,31,1354.0,101271.0,3071.0
4185,1586968039.902318,36.61346435546875,23995.0,189,1382.0,109989.0,3343.0
4186,1586968050.489419,27.18658447265625,17817.0,14,1220.0,68021.0,2048.0
4187,1586968062.5977352,18.133544921875,11884.0,8,1015.0,36842.0,1102.0
4188,1586968078.234899,0.0,0.0,0,471.0,7142.0,212.0
4189,1586970804.80096,27.18658447265625,17817.0,18,1220.0,68021.0,2048.0
4190,1586970806.9147182,28.69110107421875,18803.0,17,1250.0,74385.0,2243.0
4191,1586970808.0570052,0.0,0.0,0,0.0,0.0,0.0
4192,1586970844.0915902,35.85052490234375,23495.0,607,1371.0,106475.0,3233.0
4193,1586970845.13729,45.79620361328125,30013.0,136,1494.0,152823.0,4690.0
4194,1586970854.374567,0.0,0.0,0,0.0,0.0,0.0
4195,1586972747.308401,34.771728515625,22788.0,63,1355.0,101572.0,3081.0
4196,1586972748.4082832,34.92279052734375,22887.0,74,1357.0,102165.0,3099.0
4197,1586972750.3446662,36.89422607421875,24179.0,167,1386.0,111298.0,3384.0
4198,1586972751.375184,37.05596923828125,24285.0,167,1389.0,112281.0,3414.0
4199,1586972798.6172502,0.0,0.0,0,471.0,7142.0,212.0
4200,1586974896.1837192,26.434326171875,17324.0,18,1204.0,64844.0,1951.0
4201,1586974897.4708362,27.48260498046875,18011.0,-1,1217.0,67420.0,2030.0
4202,1586974897.8242872,0.0,0.0,0,0.0,0.0,0.0
4203,1586974903.4827223,34.84344482421875,22835.0,58,1356.0,101873.0,3090.0
4204,1586974904.837083,0.0,0.0,0,471.0,7142.0,212.0
4205,1586974917.671868,34.7625732421875,22782.0,46,1354.0,101271.0,3071.0
4206,1586974922.6639113,34.832763671875,22828.0,-1,1356.0,101873.0,3090.0
4207,1586974922.9367962,0.0,0.0,0,0.0,0.0,0.0
4208,1586974969.8121343,34.37957763671875,22531.0,1,1348.0,99483.0,3016.0
4209,1586974971.5566,35.32562255859375,23151.0,81,1363.0,103988.0,3156.0
4210,1586974972.9487722,0.0,0.0,0,0.0,0.0,0.0
4211,1586974974.245572,34.521484375,22624.0,35,1351.0,100368.0,3044.0
4212,1586974976.8701782,34.6221923828125,22690.0,2,1352.0,100678.0,3053.0
4213,1586974977.9058013,34.74273681640625,22769.0,-1,1354.0,101271.0,3071.0
4214,1586974978.3682282,0.0,0.0,0,0.0,0.0,0.0
4215,1586974988.267838,34.82208251953125,22821.0,56,1355.0,101572.0,3081.0
4216,1586974990.9953542,35.888671875,23520.0,89,1372.0,106785.0,3243.0
4217,1586974994.9877741,0.0,0.0,0,0.0,0.0,0.0
4218,1586975021.264117,35.76812744140625,23441.0,105,1370.0,106165.0,3224.0
4219,1586975023.369082,35.86883544921875,23507.0,108,1372.0,106785.0,3243.0
4220,1586975029.4713922,35.9893798828125,23586.0,114,1373.0,107103.0,3253.0
4221,1586975030.520518,0.0,0.0,0,0.0,0.0,0.0
4222,1586975037.201632,38.94195556640625,25521.0,43,1415.0,121228.0,3694.0
4223,1586975038.286361,40.25115966796875,26379.0,143,1433.0,127821.0,3900.0
4224,1586975039.323466,0.0,0.0,0,0.0,0.0,0.0
4225,1586982377.9383252,37.0147705078125,24258.0,165,1388.0,111953.0,3404.0
4226,1586982388.1893883,0.0,0.0,0,0.0,0.0,0.0
4227,1586983964.6297183,37.09564208984375,24311.0,169,1389.0,112281.0,3414.0
4228,1586983974.8539152,0.0,0.0,0,0.0,0.0,0.0
4229,1586985557.5433173,37.09564208984375,24311.0,169,1389.0,112281.0,3414.0
4230,1586985567.791356,0.0,0.0,0,0.0,0.0,0.0
4231,1586988671.7933881,34.54132080078125,22637.0,26,1351.0,100368.0,3044.0
4232,1586988672.463149,0.0,0.0,0,0.0,0.0,0.0
4233,1586988672.8255262,0.00152587890625,1.0,60,795.0,19226.0,559.0
4234,1586988673.0816102,34.94415283203125,22901.0,50,1357.0,102165.0,3099.0
4235,1586988675.847217,0.0,0.0,0,0.0,0.0,0.0
4236,1586988838.650258,37.77618408203125,24757.0,232,1399.0,115644.0,3519.0
4237,1586988839.977806,39.532470703125,25908.0,242,1423.0,124113.0,3784.0
4238,1586988848.903629,0.0,0.0,0,0.0,0.0,0.0
4239,1586988863.4979331,34.40093994140625,22545.0,31,1349.0,99776.0,3025.0
4240,1586988867.029347,35.6475830078125,23362.0,45,1368.0,105537.0,3204.0
4241,1586988909.638626,0.0,0.0,0,0.0,0.0,0.0
4242,1586998532.1904583,16.83502197265625,11033.0,7,985.0,33665.0,1006.0
4243,1586998534.873888,22.07794189453125,14469.0,6,1112.0,49277.0,1477.0
4244,1586998539.5104501,34.320068359375,22492.0,28,1347.0,99183.0,3007.0
4245,1586998543.03617,35.7879638671875,23454.0,101,1370.0,106165.0,3224.0
4246,1586998552.9335942,0.0,0.0,0,0.0,0.0,0.0
4247,1587000357.589765,0.0,0.0,0,0.0,0.0,0.0
4248,1587034046.4873092,1.72576904296875,1131.0,1,542.0,8850.0,263.0
4249,1587034047.7297053,3.14178466796875,2059.0,-1,590.0,10230.0,304.0
4250,1587034048.0260532,0.0,0.0,0,0.0,0.0,0.0
4251,1587034291.896863,4.87213134765625,3193.0,2,641.0,11938.0,355.0
4252,1587034293.235773,7.3394775390625,4810.0,3,718.0,15062.0,448.0
4253,1587034295.804298,11.2213134765625,7354.0,5,833.0,21319.0,635.0
4254,1587034302.396719,0.0,0.0,0,0.0,0.0,0.0
4255,1587037362.382214,0.00152587890625,1.0,0,471.0,7142.0,212.0
4256,1587037371.81232,11.2213134765625,7354.0,5,833.0,21319.0,635.0
4257,1587037372.62458,0.0,0.0,0,0.0,0.0,0.0
4258,1587037439.901607,25.72784423828125,16861.0,19,1189.0,62012.0,1865.0
4259,1587037440.3581252,25.88958740234375,16967.0,-1,1192.0,62579.0,1882.0
4260,1587037440.6383972,0.0,0.0,0,0.0,0.0,0.0
4261,1587037441.1183343,30.9478759765625,20282.0,26,1289.0,83527.0,2523.0
4262,1587037442.3257892,31.646728515625,20740.0,23,1302.0,86801.0,2624.0
4263,1587037446.0574412,40.47088623046875,26523.0,17,1435.0,128574.0,3924.0
4264,1587037450.2937803,42.40570068359375,27791.0,437,1459.0,137937.0,4219.0
4265,1587037451.3812022,0.0,0.0,0,0.0,0.0,0.0
4266,1587037468.3597803,31.7230224609375,20790.0,22,1303.0,87067.0,2632.0
4267,1587037469.431767,32.9742431640625,21610.0,28,1325.0,92943.0,2814.0
4268,1587037470.5367413,33.636474609375,22044.0,23,1337.0,96297.0,2917.0
4269,1587037490.9712431,31.646728515625,20740.0,27,1302.0,86801.0,2624.0
4270,1587037531.495757,23.96697998046875,15707.0,15,1152.0,55525.0,1667.0
4271,1587037541.84348,31.646728515625,20740.0,31,1302.0,86801.0,2624.0
4272,1587037770.465259,34.6221923828125,22690.0,46,1352.0,100678.0,3053.0
4273,1587037783.9755511,32.9742431640625,21610.0,28,1325.0,92943.0,2814.0
4274,1587037913.006186,30.19561767578125,19789.0,24,1276.0,80350.0,2426.0
4275,1587038015.978338,0.0,0.0,0,0.0,0.0,0.0
4276,1587038016.702004,31.646728515625,20740.0,26,1302.0,87441.0,2604.0
4277,1587038020.67523,31.646728515625,20740.0,25,1302.0,86801.0,2624.0
4278,1587038039.823802,32.9742431640625,21610.0,18,1325.0,92943.0,2814.0
4279,1587038083.7588792,27.90985107421875,18291.0,25,1234.0,70915.0,2136.0
4280,1587038093.919994,30.9478759765625,20282.0,25,1289.0,83527.0,2523.0
4281,1587038107.343347,34.74273681640625,22769.0,52,1354.0,101271.0,3071.0
4282,1587038188.0492072,24.9114990234375,16326.0,13,1170.0,58596.0,1760.0
4283,1587038198.9467292,18.133544921875,11884.0,10,1015.0,36842.0,1102.0
4284,1587038206.9034524,24.9114990234375,16326.0,15,1170.0,58596.0,1760.0
4285,1587038224.3529353,39.61334228515625,25961.0,130,1424.0,124476.0,3796.0
4286,1587038321.2659461,34.320068359375,22492.0,27,1347.0,99183.0,3007.0
4287,1587038437.3834882,33.636474609375,22044.0,29,1337.0,96297.0,2917.0
4288,1587038462.798554,25.68206787109375,16831.0,14,1187.0,61649.0,1853.0
4289,1587038468.786359,34.33990478515625,22505.0,43,1348.0,99483.0,3016.0
4290,1587038633.877851,34.3597412109375,22518.0,30,1348.0,99483.0,3016.0
4291,1587038643.0632463,34.3597412109375,22518.0,32,1348.0,99483.0,3016.0
4292,1587038698.2142463,34.320068359375,22492.0,34,1347.0,99183.0,3007.0
4293,1587038717.9916272,34.30023193359375,22479.0,32,1347.0,99183.0,3007.0
4294,1587038795.2552853,34.3597412109375,22518.0,33,1348.0,99483.0,3016.0
4295,1587038923.265932,34.3597412109375,22518.0,65,1348.0,99483.0,3016.0
4296,1587039081.2248561,34.5001220703125,22610.0,41,1350.0,100076.0,3034.0
4297,1587039140.4713392,34.4207763671875,22558.0,36,1349.0,99776.0,3025.0
4298,1587039263.216722,35.6475830078125,23362.0,180,1368.0,105537.0,3204.0
4299,1587039334.0421653,36.7340087890625,24074.0,148,1384.0,110635.0,3363.0
4300,1587039347.538991,36.773681640625,24100.0,142,1385.0,110971.0,3373.0
4301,1587039435.1124082,40.88897705078125,26797.0,358,1440.0,130476.0,3984.0
4302,1587039469.386497,35.205078125,23072.0,132,1362.0,103687.0,3147.0
4303,1587039741.194816,34.86328125,22848.0,26,1356.0,101873.0,3090.0
4304,1587039747.587829,0.0,0.0,0,471.0,7142.0,212.0
4305,1587043510.8506093,35.4461669921875,23230.0,60,1365.0,104608.0,3175.0
4306,1587043512.0315192,35.4461669921875,23230.0,62,1365.0,104608.0,3175.0
4307,1587044017.351552,34.86328125,22848.0,58,1356.0,101873.0,3090.0
4308,1587044141.4351592,34.92279052734375,22887.0,56,1357.0,102165.0,3099.0
4309,1587044185.030571,26.434326171875,17324.0,22,1204.0,64844.0,1951.0
