entry_ID,version,hash_value,storage_policy,request_key,time_stamp,partition
409,0,1444591475,0,https://client-api.itunes.apple.com/WebObjects/MZStorePlatform.woa/wa/lookup?caller=com.apple.Music&id=pl.u-LRK3sV9gdL&p=play&version=2,2020-04-12 14:09:12,
410,0,46918707,0,https://s.mzstatic.com/sap/fps-prod.crt,2020-04-12 14:09:21,
411,0,-3477582487565620976,0,https://client-api.itunes.apple.com/WebObjects/MZStorePlatform.woa/wa/lookup?caller=com.apple.Music&id=721250234&p=play&version=2,2020-04-12 14:09:21,
412,0,-5429115333247089612,0,https://client-api.itunes.apple.com/WebObjects/MZStorePlatform.woa/wa/lookup?caller=com.apple.Music&id=484275413&p=play&version=2,2020-04-12 14:14:58,
413,0,3402570516398201372,0,https://client-api.itunes.apple.com/WebObjects/MZStorePlatform.woa/wa/lookup?caller=com.apple.Music&id=320626506&p=play&version=2,2020-04-12 14:19:03,
414,0,-868247283,0,https://client-api.itunes.apple.com/WebObjects/MZStorePlatform.woa/wa/lookup?caller=com.apple.Music&id=206201734&p=play&version=2,2020-04-12 14:24:21,
415,0,-8261136,0,https://init.itunes.apple.com/bag.xml?ix=6&os=13&locale=en_US,2020-04-12 14:27:41,
416,0,-1615768275,0,https://s.mzstatic.com/sap/setupCert.plist,2020-04-12 17:13:43,
417,0,-2264381421910286290,0,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/9d/27/3e/9d273efc-ff89-484e-b530-fca65271a19d/pr_source.png/173x173bb.jpg,2020-04-12 17:14:18,
418,0,-4684253727357119179,0,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/00/05/cf/0005cf59-c460-b206-1431-9710eb4c8222/pr_source.png/173x173bb.jpg,2020-04-12 17:14:18,
419,0,7696051860194924343,0,https://is1-ssl.mzstatic.com/image/thumb/Features3/v4/de/28/3c/de283caa-4902-eeb6-792d-e286a663defb/mzl.vrfwevvt.jpg/173x173bb.jpg,2020-04-12 17:14:18,
420,0,3371398495912864628,0,https://client-api.itunes.apple.com/WebObjects/MZStorePlatform.woa/wa/lookup?caller=com.apple.Music&id=724303425&p=lockup&version=2,2020-04-12 17:14:25,
421,0,1449716090921452057,0,"https://client-api.itunes.apple.com/WebObjects/MZStorePlatform.woa/wa/lookup?caller=com.apple.Music&id=1331674451,1218700889,655962188,594028653,896822977,1066347531,257928831,1137078503,pl.dbd712beded846dca273d5d3259d28aa,pl.670df4df61b24072a35d436b4babe34b,pl.c6b0ecb695eb4fcea3476050fdb4e1bb,pl.0358a7e75626484fbd96f36d4302cbaf,pl.895834a538434df79968948ee559608c,pl.da752edeb7d14b88a4934164c60964fa,423742597,pl.4cad060a642a4c2885fe64a9511f4adf,218203435,272245100,pl.78d7c5b1245448a1b3bd9a618ab62f6b,1440657497,302115327,380077461&p=lockup&version=2",2020-04-12 17:14:25,
422,0,538767315549260607,0,"https://client-api.itunes.apple.com/WebObjects/MZStorePlatform.woa/wa/lookup?caller=com.apple.Music&id=1496804597,1478976850,1497505141,1495371272,pl.2b0180f7fe5846348dda2dd60746cc48,pl.f67bb176b316401885cf1f05407f1f17,pl.f2a733befcb645a2a6493edb96a6cd91,pl.048e966cda9340fe9ce76efa890bf055,pl.1b33b93f5c1044f7a91cc781ce2222ec,pl.3c32ec3f078343449567c77aeb7ab96c,1440850027,32186384,364728038,1291357156,1440932863,1444207150,1444854542,479447519,1439645795,1445136382,784302653,341321353,711909779,698248393,646447066,254560489,259592713,281568977,377852868,997439402,173448647,1017539191,307028250,503476787,pl.92884ffc5d5c4a2686091b8801ae675f,pl.cc8f9a10f5874a088d86f8c45656b51e,pl.866512108b1c486095b95925dcdb1e3e,209407331,pl.40c2a6527d48469d9bcb91e6a1f2f720,pl.786d521af1874e208ef1e076c04b13cb,pl.298aa396ef47477f859dde5916265cfc,1440810221,pl.c1d271217461460f8824ab8cb8bab50f,pl.fdea374bae0349aeaa380ee73b1be94b,pl.d1646016348b41fe835b6d4c16d07915,1440747672,204285054,489469910,310572470,1442982884&p=lockup&version=2",2020-04-12 17:14:25,
423,0,6237569529417493287,0,https://radio-services.itunes.apple.com:443/WebObjects/MZTiltServices.woa/wa/ProminentStation,2020-04-15 16:16:26,
424,0,1345469396,0,https://amp-api.music.apple.com/v1/me/recent/played,2020-04-15 16:16:39,
425,0,318760443,0,https://amp-api.music.apple.com/v1/me/recommendations?timezone=-04&with=friendsMix&l=en-US&extend=emphasize,2020-04-15 16:16:39,
426,0,-356058500,0,https://amp-api.music.apple.com/v1/editorial/us/groupings?name=radio&platform=carplay&include=stations&include%5Bstations%5D=events&art%5Beditorial-elements:url%5D=f&l=en-US,2020-04-15 16:16:39,
427,0,7722411653337876750,0,https://amp-api.music.apple.com/v1/me/recent/radio-stations,2020-04-15 16:16:39,
428,0,-2057451752,0,https://amp-api.music.apple.com/v1/editorial/us/groupings?name=music&platform=carplay&l=en-US,2020-04-15 16:16:39,
429,0,4814977817416548415,0,https://is1-ssl.mzstatic.com/image/thumb/Features113/v4/10/e7/de/10e7deff-d674-e2a5-9939-7baef9a25b81/source/72x72sr.jpeg,2020-04-15 19:28:44,
