entry_ID,isDataOnFS,receiver_data
1950,1,C136DA0D-074C-4A25-A1EE-C1C6B47E82DF
1951,1,9BEF4324-3E95-41E0-A9F3-DA9190AB9034
1952,1,FD6AD1B8-FF7A-4C5F-843B-BF7A6187ED24
1953,1,171C1118-93C7-4A11-93EB-2888F5EED5D4
1954,1,BD9A1CE5-890F-4C7E-9E95-8C7121F5C4B3
1955,1,7B8B437A-A701-4F80-89B9-26DF36D0D8CB
1956,1,4421B88C-3F1A-4F12-8550-F038FED1FD04
1957,1,6637405E-6537-4DC7-9745-0CB840700CB2
1958,1,10D7052E-0DBD-4CD8-8970-6CAF0484A3DB
1959,1,B8CC6581-FF17-4022-B44D-1D788389322C
1960,1,A8A097C2-BD98-4267-9405-DA1D69CE6986
1961,1,033EEB92-5E74-439A-BF14-7210A06C03D3
1962,1,18EC9296-4916-4180-9C0D-9E4995C7A190
1963,1,CF79BC83-F27C-411E-AB87-C0644C34E62D
1964,1,C312872E-958B-4FB9-B565-2B9B4FC69659
1965,1,BE8B0D78-A9C2-4165-94FF-C239BF8C921C
1966,1,9F7E715B-0782-4937-BE31-C5BDF8626C14
1967,1,429EFD12-89F2-4455-9F39-4CED1A78DE36
1968,1,FC68F447-5200-4B35-86E3-2E2B7EBF2A1F
1969,1,578CB2D7-D2B6-48AB-8ED5-6E2C63DE2AB4
1970,1,800E9AF9-2BD6-4577-B5BE-85DC65F489AF
1971,1,83465DE2-7703-43FE-8CFE-7A0F6F7859CB
1972,1,94E5AC2B-9D3E-406C-B2A6-19BD27AAFD77
1973,1,391DAD5C-1269-4244-B5C5-CA486E5D61B3
1974,1,5A93129D-1BE4-4B8C-BB89-7B3C6810A5AD
1975,1,01FC689B-7CA1-482D-8A73-61EA153C62E6
1976,1,46E0F827-6CFA-444D-BC17-00EC5ADE2292
1977,1,E4A2BED5-C4AF-4B09-A3C9-A903D1300C14
1978,1,DB2F608B-9678-4B4C-9DF2-BFD649781E6F
1979,1,6132D670-8F88-4810-A933-E739C06C7A4F
1980,1,5D8F95EE-0D45-4520-89EA-21EFF4202A02
1981,1,F177E50E-43C7-4B8B-A8F1-4FD697B638B5
1982,1,7FC89B10-729F-4654-BDC6-7A77E627A94B
1983,1,0B10FB82-52A1-435C-AFA6-433DFD87E7E3
1984,0,"b'10\t074-0.0\n10082\t131-0.0\n10090\t073-0.0\n10157\t129-0.0\n10178\t103-0.0\n10300\t100-0.0\n1032\t107-0.0,144-0.0,146-0.0\n1035\t139-0.0,141-0.0\n10397\t100-0.0\n10403\t073-0.0\n10446\t128-0.0\n10525\t100-0.0\n10603\t067-0.0\n10686\t079-0.0\n10833\t106-0.0\n10840\t102-0.0\n10968\t105-0.0\n11022\t128-0.0\n1108870\t073-0.0\n11157\t136-0.0,142-0.0\n11185\t104-0.0\n11224\t132-0.0,133-0.0,134-0.0,135-0.0\n11226\t139-0.0,141-0.0,148-0.0\n11232\t100-0.0\n11233\t100-0.0\n11374\t109-0.0,110-0.0,111-0.0,144-0.0,146-0.0\n11484\t067-0.0\n1156\t105-0.0\n11619\t128-0.0\n11669\t137-0.0,143-0.0\n11946\t138-0.0,140-0.0\n12578\t073-0.0\n12821\t140-0.0,141-0.0,142-0.0,143-0.0\n12836\t149-0.0\n1502447\t073-0.0\n153943\t100-0.0\n1575\t128-0.0\n1904\t137-0.0,143-0.0\n213\t140-0.0,141-0.0\n2186\t132-0.0,133-0.0,134-0.0,135-0.0\n22\t100-0.0\n2256\t132-0.0,133-0.0,134-0.0,135-0.0\n2458956\t100-0.0\n2540\t106-0.0\n2614111\t100-0.0\n2710\t136-0.0,142-0.0\n2911846\t067-0.0\n3061\t131-0.0\n3103\t145-0.0,147-0.0\n3196443\t073-0.0\n3532\t138-0.0,140-0.0\n3754\t104-0.0\n395282\t149-0.0\n4148\t148-0.0\n4438\t121-0.0\n6\t067-0.0\n6462874\t067-0.0\n696\t146-0.0\n724\t130-0.0\n799\t120-0.0\n800\t120-0.0\n8570222\t136-0.0,137-0.0,138-0.0,139-0.0,148-0.0\n8572845\t073-0.0\n8572956\t001-0.0,027-0.0,123-0.0\n8572957\t002-0.0,028-0.0,119-0.0\n8572958\t003-0.0,029-0.0,120-0.0\n8572959\t004-0.0,030-0.0\n8572960\t005-0.0,031-0.0\n8572961\t006-0.0,032-0.0\n8572962\t007-0.0,033-0.0\n8572963\t008-0.0,034-0.0\n8572964\t009-0.0,035-0.0,089-0.0\n8572965\t010-0.0,036-0.0\n8572966\t011-0.0,037-0.0\n8572967\t012-0.0,038-0.0,089-0.0\n8572968\t013-0.0,039-0.0\n8572969\t014-0.0,040-0.0\n8572970\t015-0.0,041-0.0,109-0.0,110-0.0,111-0.0,144-0.0,146-0.0\n8572971\t016-0.0,042-0.0,122-0.0\n8572972\t017-0.0,043-0.0\n8572973\t018-0.0,044-0.0,121-0.0\n8572974\t019-0.0,045-0.0\n8572975\t020-0.0,046-0.0\n8572976\t021-0.0,047-0.0\n8572977\t022-0.0,048-0.0\n8572978\t023-0.0,049-0.0\n8572979\t024-0.0,050-0.0\n8572980\t025-0.0,051-0.0\n8572981\t026-0.0,052-0.0\n8572982\t053-0.0,089-0.0\n8572983\t054-0.0\n8572984\t055-0.0\n8572985\t056-0.0\n8572986\t057-0.0\n8572987\t058-0.0\n8572988\t059-0.0\n8572989\t060-0.0\n8572990\t061-0.0\n8572991\t062-0.0,109-0.0,110-0.0,111-0.0,144-0.0,146-0.0\n8572999\t063-0.0,064-0.0\n8573000\t065-0.0,066-0.0,091-0.0,112-0.0\n8573001\t068-0.0\n8573002\t069-0.0\n8573003\t071-0.0\n8573004\t072-0.0,109-0.0,110-0.0,111-0.0,112-0.0\n8573005\t075-0.0,076-0.0,107-0.0,145-0.0,147-0.0\n8573006\t077-0.0,114-0.0,116-0.0\n8573007\t078-0.0,115-0.0,117-0.0\n8573008\t079-0.0\n8573009\t080-0.0,086-0.0,095-0.0,124-0.0\n8573010\t081-0.0\n8573011\t082-0.0,084-0.0,114-0.0,116-0.0\n8573012\t083-0.0,085-0.0,115-0.0,117-0.0\n8573013\t087-0.0,114-0.0,116-0.0\n8573014\t088-0.0,115-0.0,117-0.0\n8573015\t089-0.0\n8573016\t090-0.0,092-0.0\n8573017\t090-0.0,092-0.0\n8573018\t093-0.0,094-0.0,112-0.0,113-0.0,118-0.0\n8573019\t093-0.0,094-0.0,107-0.0,108-0.0,109-0.0,110-0.0,111-0.0,113-0.0,127-0.0,144-0.0,146-0.0\n8573020\t096-0.0,098-0.0,137-0.0,143-0.0\n8573021\t097-0.0,099-0.0,117-0.0,136-0.0,142-0.0\n8573022\t101-0.0\n8573023\t091-0.0,102-0.0,103-0.0,114-0.0,115-0.0,116-0.0,117-0.0,125-0.0,126-0.0\n8573024\t127-0.0\n8573058\t145-0.0,147-0.0\n8573059\t065-0.0,066-0.0,077-0.0,078-0.0,082-0.0,083-0.0,084-0.0,085-0.0,087-0.0,088-0.0,096-0.0,097-0.0,098-0.0,099-0.0,114-0.0,115-0.0,116-0.0,117-0.0,125-0.0,126-0.0\n8573061\t119-0.0\n8573062\t081-0.0\n8573063\t076-0.0\n8573064\t076-0.0\n8573066\t108-0.0\n8573067\t108-0.0\n8573068\t114-0.0\n8573069\t115-0.0\n8573070\t116-0.0\n8573071\t117-0.0\n8573072\t118-0.0\n8573073\t089-0.0\n8573074\t089-0.0\n8573075\t127-0.0\n8573076\t086-0.0\n8573077\t103-0.0\n8573078\t104-0.0\n8573080\t071-0.0\n9\t070-0.0\n9246\t120-0.0\n9273\t128-0.0\n956\t129-0.0\n9789\t130-0.0\n'"
