localID,inAppTime,sessionID,timestamp,name,event,extraInfo
575,0.21982789039611816,CC733F83-28D1-4950-ACC6-451840973FB1,1586629756.644299,UINavigationController,push_controller,b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa7\x0b\x0c\x17\x18\x19\x1a\x1bU$null\xd3\r\x0e\x0f\x10\x13\x16WNS.keysZNS.objectsV$class\xa2\x11\x12\x80\x02\x80\x03\xa2\x14\x15\x80\x04\x80\x05\x80\x06RtoTfrom_\x10\x19AWEFeedRootViewControllerP\xd2\x1c\x1d\x1e\x1fZ$classnameX$classes\\NSDictionary\xa2\x1e XNSObject\x08\x11\x1a$)27ILQS[ahp{\x82\x85\x87\x89\x8c\x8e\x90\x92\x95\x9a\xb6\xb7\xbc\xc7\xd0\xdd\xe0\x00\x00\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00!\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe9'
576,0.22956180572509766,CC733F83-28D1-4950-ACC6-451840973FB1,1586629756.6540341,UINavigationController,push_controller,b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa7\x0b\x0c\x17\x18\x19\x1a\x1bU$null\xd3\r\x0e\x0f\x10\x13\x16WNS.keysZNS.objectsV$class\xa2\x11\x12\x80\x02\x80\x03\xa2\x14\x15\x80\x04\x80\x05\x80\x06RtoTfrom_\x10\x19AWEDiscoverViewControllerP\xd2\x1c\x1d\x1e\x1fZ$classnameX$classes\\NSDictionary\xa2\x1e XNSObject\x08\x11\x1a$)27ILQS[ahp{\x82\x85\x87\x89\x8c\x8e\x90\x92\x95\x9a\xb6\xb7\xbc\xc7\xd0\xdd\xe0\x00\x00\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00!\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe9'
577,0.23119688034057617,CC733F83-28D1-4950-ACC6-451840973FB1,1586629756.6556702,UINavigationController,push_controller,b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa7\x0b\x0c\x17\x18\x19\x1a\x1bU$null\xd3\r\x0e\x0f\x10\x13\x16WNS.keysZNS.objectsV$class\xa2\x11\x12\x80\x02\x80\x03\xa2\x14\x15\x80\x04\x80\x05\x80\x06RtoTfrom_\x10\x1eAWEMNotificationViewControllerP\xd2\x1c\x1d\x1e\x1fZ$classnameX$classes\\NSDictionary\xa2\x1e XNSObject\x08\x11\x1a$)27ILQS[ahp{\x82\x85\x87\x89\x8c\x8e\x90\x92\x95\x9a\xbb\xbc\xc1\xcc\xd5\xe2\xe5\x00\x00\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00!\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xee'
578,0.23240375518798828,CC733F83-28D1-4950-ACC6-451840973FB1,1586629756.656878,UINavigationController,push_controller,b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa7\x0b\x0c\x17\x18\x19\x1a\x1bU$null\xd3\r\x0e\x0f\x10\x13\x16WNS.keysZNS.objectsV$class\xa2\x11\x12\x80\x02\x80\x03\xa2\x14\x15\x80\x04\x80\x05\x80\x06RtoTfrom_\x10\x19AWEUserHomeViewControllerP\xd2\x1c\x1d\x1e\x1fZ$classnameX$classes\\NSDictionary\xa2\x1e XNSObject\x08\x11\x1a$)27ILQS[ahp{\x82\x85\x87\x89\x8c\x8e\x90\x92\x95\x9a\xb6\xb7\xbc\xc7\xd0\xdd\xe0\x00\x00\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00!\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe9'
579,0.2349720001220703,CC733F83-28D1-4950-ACC6-451840973FB1,1586629756.659446,AWETabBarController,tab_select_index,b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa7\x0b\x0c\x17\x18\x19\x1a\x1bU$null\xd3\r\x0e\x0f\x10\x13\x16WNS.keysZNS.objectsV$class\xa2\x11\x12\x80\x02\x80\x03\xa2\x14\x15\x80\x04\x80\x05\x80\x06UindexZcontroller\x10\x00_\x10\x13AWETabBarController\xd2\x1c\x1d\x1e\x1fZ$classnameX$classes\\NSDictionary\xa2\x1e XNSObject\x08\x11\x1a$)27ILQS[ahp{\x82\x85\x87\x89\x8c\x8e\x90\x92\x98\xa3\xa5\xbb\xc0\xcb\xd4\xe1\xe4\x00\x00\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00!\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xed'
580,0.35715794563293457,CC733F83-28D1-4950-ACC6-451840973FB1,1586629756.781633,AWEFeedSlidingViewController,load,
581,0.38440704345703125,CC733F83-28D1-4950-ACC6-451840973FB1,1586629756.808882,AWEFeedTableViewController,load,
582,0.4786498546600342,CC733F83-28D1-4950-ACC6-451840973FB1,1586629756.903125,AWEFeedContainerViewController,load,
583,0.48146891593933105,CC733F83-28D1-4950-ACC6-451840973FB1,1586629756.9059448,AWEFeedRootViewController,load,
584,0.4818098545074463,CC733F83-28D1-4950-ACC6-451840973FB1,1586629756.906285,AWEFeedRootViewController,appear,
585,0.4831390380859375,CC733F83-28D1-4950-ACC6-451840973FB1,1586629756.907614,AWEFeedContainerViewController,appear,
586,0.4832448959350586,CC733F83-28D1-4950-ACC6-451840973FB1,1586629756.907721,AWEFeedSlidingViewController,appear,
587,0.4833188056945801,CC733F83-28D1-4950-ACC6-451840973FB1,1586629756.907795,AWEFeedTableViewController,appear,
588,0.5420548915863037,CC733F83-28D1-4950-ACC6-451840973FB1,1586629756.966525,appliction,did_become_active,
589,0.647737979888916,CC733F83-28D1-4950-ACC6-451840973FB1,1586629757.0722132,UIInputWindowController,load,
590,0.6478838920593262,CC733F83-28D1-4950-ACC6-451840973FB1,1586629757.07236,UIInputWindowController,appear,
591,0.6534378528594971,CC733F83-28D1-4950-ACC6-451840973FB1,1586629757.077914,UIEditingOverlayViewController,load,
592,0.6534967422485352,CC733F83-28D1-4950-ACC6-451840973FB1,1586629757.077973,UIEditingOverlayViewController,appear,
593,1.4693408012390137,CC733F83-28D1-4950-ACC6-451840973FB1,1586629757.8938088,AWEFeedTableViewController,appear,
594,1.931027889251709,CC733F83-28D1-4950-ACC6-451840973FB1,1586629758.355504,AWEAwemePlayVideoViewController,load,
595,1.9369120597839355,CC733F83-28D1-4950-ACC6-451840973FB1,1586629758.361387,AWEAwemePlayDislikeViewController,load,
596,1.9895968437194824,CC733F83-28D1-4950-ACC6-451840973FB1,1586629758.414073,AWEHotSpotBarrageViewController,load,
597,2.263115882873535,CC733F83-28D1-4950-ACC6-451840973FB1,1586629758.687591,AWEAwemePlayInteractionViewController,load,
598,2.2646758556365967,CC733F83-28D1-4950-ACC6-451840973FB1,1586629758.689151,AWEFeedCellViewController,load,
599,2.2648398876190186,CC733F83-28D1-4950-ACC6-451840973FB1,1586629758.689316,AWEFeedCellViewController,appear,
600,2.2651829719543457,CC733F83-28D1-4950-ACC6-451840973FB1,1586629758.6896582,AWEAwemePlayVideoViewController,appear,
601,2.2653379440307617,CC733F83-28D1-4950-ACC6-451840973FB1,1586629758.689814,AWEAwemePlayInteractionViewController,appear,
602,2.9406259059906006,CC733F83-28D1-4950-ACC6-451840973FB1,1586629759.3651009,AWEAwemePlayVideoViewController,load,
603,2.9426019191741943,CC733F83-28D1-4950-ACC6-451840973FB1,1586629759.3670778,AWEAwemePlayDislikeViewController,load,
604,2.949380874633789,CC733F83-28D1-4950-ACC6-451840973FB1,1586629759.373857,AWEHotSpotBarrageViewController,load,
605,3.004261016845703,CC733F83-28D1-4950-ACC6-451840973FB1,1586629759.428736,AWEAwemePlayInteractionViewController,load,
606,3.0048208236694336,CC733F83-28D1-4950-ACC6-451840973FB1,1586629759.429297,AWEFeedCellViewController,load,
607,3.086711883544922,CC733F83-28D1-4950-ACC6-451840973FB1,1586629759.511184,appliction,will_resign_active,
608,5.496448040008545,CC733F83-28D1-4950-ACC6-451840973FB1,1586629761.9209208,appliction,did_enter_background,
609,6.064220905303955,CC733F83-28D1-4950-ACC6-451840973FB1,1586629762.488696,UISystemInputAssistantViewController,load,
610,0.0007162094116210938,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630808.140856,appliction,will_enter_foreground,
611,0.23334002494812012,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630808.373477,appliction,did_become_active,
612,0.28307104110717773,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630808.423208,UISystemInputAssistantViewController,appear,
613,2.8646469116210938,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630811.004777,AWETabBarController,gesture,"b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa9\x0b\x0c\x19\x1a\x1b\x1c\x1d\x1e\x1fU$null\xd3\r\x0e\x0f\x10\x14\x18WNS.keysZNS.objectsV$class\xa3\x11\x12\x13\x80\x02\x80\x03\x80\x04\xa3\x15\x16\x17\x80\x05\x80\x06\x80\x07\x80\x08WgestureVtargetVaction_\x10\x16UITapGestureRecognizer_\x10\x16AWETabbarGeneralButton_\x10\x10onTouchUpInside:\xd2 !""#Z$classnameX$classes\\NSDictionary\xa2""$XNSObject\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00]\x00c\x00j\x00r\x00}\x00\x84\x00\x88\x00\x8a\x00\x8c\x00\x8e\x00\x92\x00\x94\x00\x96\x00\x98\x00\x9a\x00\xa2\x00\xa9\x00\xb0\x00\xc9\x00\xe2\x00\xf5\x00\xfa\x01\x05\x01\x0e\x01\x1b\x01\x1e\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00%\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\''"
614,2.8657631874084473,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630811.0059009,AWETabBarController,tab_select_index,b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa7\x0b\x0c\x17\x18\x19\x1a\x1bU$null\xd3\r\x0e\x0f\x10\x13\x16WNS.keysZNS.objectsV$class\xa2\x11\x12\x80\x02\x80\x03\xa2\x14\x15\x80\x04\x80\x05\x80\x06UindexZcontroller\x10\x02_\x10\x13AWETabBarController\xd2\x1c\x1d\x1e\x1fZ$classnameX$classes\\NSDictionary\xa2\x1e XNSObject\x08\x11\x1a$)27ILQS[ahp{\x82\x85\x87\x89\x8c\x8e\x90\x92\x98\xa3\xa5\xbb\xc0\xcb\xd4\xe1\xe4\x00\x00\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00!\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xed'
615,2.9595210552215576,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630811.0996618,AWEMNotificationViewController,load,
616,2.9805359840393066,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630811.120672,AWEMNotificationViewController,appear,
617,3.0128140449523926,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630811.152952,AWEFeedRootViewController,disappear,
618,3.0130181312561035,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630811.1531591,AWEFeedContainerViewController,disappear,
619,3.013638973236084,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630811.15378,AWEFeedSlidingViewController,disappear,
620,3.0137939453125,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630811.153936,AWEFeedTableViewController,disappear,
621,3.013935089111328,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630811.154077,AWEFeedCellViewController,disappear,
622,3.014026165008545,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630811.1541681,AWEFeedCellViewController,disappear,
623,3.014108180999756,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630811.1542501,AWEAwemePlayVideoViewController,disappear,
624,3.0141992568969727,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630811.154341,AWEAwemePlayInteractionViewController,disappear,
625,3.0148911476135254,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630811.1550322,AWEAwemePlayVideoViewController,disappear,
626,3.0150201320648193,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630811.1551619,AWEAwemePlayInteractionViewController,disappear,
627,8.694240093231201,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630816.834375,UINavigationController,push_controller,b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa7\x0b\x0c\x17\x18\x19\x1a\x1bU$null\xd3\r\x0e\x0f\x10\x13\x16WNS.keysZNS.objectsV$class\xa2\x11\x12\x80\x02\x80\x03\xa2\x14\x15\x80\x04\x80\x05\x80\x06RtoTfrom_\x10\x1cAWEAwemeDetailViewController_\x10\x1eAWEMNotificationViewController\xd2\x1c\x1d\x1e\x1fZ$classnameX$classes\\NSDictionary\xa2\x1e XNSObject\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00[\x00a\x00h\x00p\x00{\x00\x82\x00\x85\x00\x87\x00\x89\x00\x8c\x00\x8e\x00\x90\x00\x92\x00\x95\x00\x9a\x00\xb9\x00\xda\x00\xdf\x00\xea\x00\xf3\x01\x00\x01\x03\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00!\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x0c'
628,8.708303928375244,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630816.848445,AWEAwemePlayVideoViewController,load,
629,8.709656238555908,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630816.849798,AWEAwemePlayDislikeViewController,load,
630,8.731314182281494,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630816.871455,AWEHotSpotBarrageViewController,load,
631,8.790810108184814,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630816.930951,AWEAwemePlayInteractionViewController,load,
632,8.866669178009033,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630817.0068111,AWEAwemeDetailViewController,load,
633,8.866997241973877,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630817.007138,AWEAwemeDetailViewController,appear,
634,8.867175102233887,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630817.007316,AWEAwemePlayVideoViewController,appear,
635,8.867262125015259,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630817.0074039,AWEAwemePlayInteractionViewController,appear,
636,9.454469203948975,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630817.594605,AWEMNotificationViewController,disappear,
637,10.130184173583984,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630818.270321,UINavigationController,gesture,"b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa9\x0b\x0c\x19\x1a\x1b\x1c\x1d\x1e\x1fU$null\xd3\r\x0e\x0f\x10\x14\x18WNS.keysZNS.objectsV$class\xa3\x11\x12\x13\x80\x02\x80\x03\x80\x04\xa3\x15\x16\x17\x80\x05\x80\x06\x80\x07\x80\x08WgestureVtargetVaction_\x10\x16UITapGestureRecognizer_\x10\x1cAWEAwemeDetailViewController_\x10\x1a_onVideoPlayerViewClicked:\xd2 !""#Z$classnameX$classes\\NSDictionary\xa2""$XNSObject\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00]\x00c\x00j\x00r\x00}\x00\x84\x00\x88\x00\x8a\x00\x8c\x00\x8e\x00\x92\x00\x94\x00\x96\x00\x98\x00\x9a\x00\xa2\x00\xa9\x00\xb0\x00\xc9\x00\xe8\x01\x05\x01\n\x01\x15\x01\x1e\x01+\x01.\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00%\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x017'"
638,10.132355213165283,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630818.2724938,AWEButton,trigger,"b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xad\x0b\x0c\x1f !""#$%&\'()U$null\xd3\r\x0e\x0f\x10\x17\x1eWNS.keysZNS.objectsV$class\xa6\x11\x12\x13\x14\x15\x16\x80\x02\x80\x03\x80\x04\x80\x05\x80\x06\x80\x07\xa6\x18\x19\x18\x18\x1c\x1d\x80\x08\x80\t\x80\x08\x80\x08\x80\n\x80\x0b\x80\x0c_\x10\x0fbackgroundImageUframeUtitle\\currentImageVtargetVactionSnil_\x10\x17rect(6.0,20.0,44.0,44.0_\x10\x1cAWEAwemeDetailViewController_\x10\x1aawe_onReturnButtonClicked:\xd2*+,-Z$classnameX$classes\\NSDictionary\xa2,.XNSObject\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00a\x00g\x00n\x00v\x00\x81\x00\x88\x00\x8f\x00\x91\x00\x93\x00\x95\x00\x97\x00\x99\x00\x9b\x00\xa2\x00\xa4\x00\xa6\x00\xa8\x00\xaa\x00\xac\x00\xae\x00\xb0\x00\xc2\x00\xc8\x00\xce\x00\xdb\x00\xe2\x00\xe9\x00\xed\x01\x07\x01&\x01C\x01H\x01S\x01\\\x01i\x01l\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01u'"
639,10.136722087860107,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630818.276861,UINavigationController,pop_controller,b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa7\x0b\x0c\x17\x18\x19\x1a\x1bU$null\xd3\r\x0e\x0f\x10\x13\x16WNS.keysZNS.objectsV$class\xa2\x11\x12\x80\x02\x80\x03\xa2\x14\x15\x80\x04\x80\x05\x80\x06RtoTfrom_\x10\x1eAWEMNotificationViewController_\x10\x1cAWEAwemeDetailViewController\xd2\x1c\x1d\x1e\x1fZ$classnameX$classes\\NSDictionary\xa2\x1e XNSObject\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00[\x00a\x00h\x00p\x00{\x00\x82\x00\x85\x00\x87\x00\x89\x00\x8c\x00\x8e\x00\x90\x00\x92\x00\x95\x00\x9a\x00\xbb\x00\xda\x00\xdf\x00\xea\x00\xf3\x01\x00\x01\x03\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00!\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x0c'
640,10.17088007926941,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630818.311019,AWEMNotificationViewController,appear,
641,10.710098028182983,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630818.850193,AWEAwemeDetailViewController,disappear,
642,10.711906909942627,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630818.852045,AWEAwemePlayVideoViewController,disappear,
643,10.712181091308594,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630818.8523211,AWEAwemePlayInteractionViewController,disappear,
644,10.965166091918945,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630819.105301,UIButton,trigger,"b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xad\x0b\x0c\x1f !""#$%&\'()U$null\xd3\r\x0e\x0f\x10\x17\x1eWNS.keysZNS.objectsV$class\xa6\x11\x12\x13\x14\x15\x16\x80\x02\x80\x03\x80\x04\x80\x05\x80\x06\x80\x07\xa6\x18\x19\x18\x18\x1c\x1d\x80\x08\x80\t\x80\x08\x80\x08\x80\n\x80\x0b\x80\x0c_\x10\x0fbackgroundImageUframeUtitle\\currentImageVtargetVactionSnil_\x10\x16rect(0.0,0.0,44.0,44.0_\x10\x1eAWEMNotificationViewController_\x10\x12contactBtnClicked:\xd2*+,-Z$classnameX$classes\\NSDictionary\xa2,.XNSObject\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00a\x00g\x00n\x00v\x00\x81\x00\x88\x00\x8f\x00\x91\x00\x93\x00\x95\x00\x97\x00\x99\x00\x9b\x00\xa2\x00\xa4\x00\xa6\x00\xa8\x00\xaa\x00\xac\x00\xae\x00\xb0\x00\xc2\x00\xc8\x00\xce\x00\xdb\x00\xe2\x00\xe9\x00\xed\x01\x06\x01\'\x01<\x01A\x01L\x01U\x01b\x01e\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00/\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01n'"
645,10.965666055679321,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630819.1058059,UINavigationController,push_controller,b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa7\x0b\x0c\x17\x18\x19\x1a\x1bU$null\xd3\r\x0e\x0f\x10\x13\x16WNS.keysZNS.objectsV$class\xa2\x11\x12\x80\x02\x80\x03\xa2\x14\x15\x80\x04\x80\x05\x80\x06RtoTfrom_\x10 AWEIMMusicallyBaseViewController_\x10\x1eAWEMNotificationViewController\xd2\x1c\x1d\x1e\x1fZ$classnameX$classes\\NSDictionary\xa2\x1e XNSObject\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00[\x00a\x00h\x00p\x00{\x00\x82\x00\x85\x00\x87\x00\x89\x00\x8c\x00\x8e\x00\x90\x00\x92\x00\x95\x00\x9a\x00\xbd\x00\xde\x00\xe3\x00\xee\x00\xf7\x01\x04\x01\x07\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00!\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x10'
646,10.98741602897644,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630819.1275558,AWEIMChatListViewController,load,
647,10.9880530834198,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630819.1281939,AWEIMMusicallyBaseViewController,load,
648,10.988333225250244,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630819.128474,AWEIMMusicallyBaseViewController,appear,
649,10.98875904083252,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630819.128901,AWEIMChatListViewController,appear,
650,11.59798812866211,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630819.738123,AWEMNotificationViewController,disappear,
651,16.325407028198242,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630824.46554,UINavigationController,push_controller,b'bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\nX$versionY$archiverT$topX$objects\x12\x00\x01\x86\xa0_\x10\x0fNSKeyedArchiver\xd1\x08\tTroot\x80\x01\xa7\x0b\x0c\x17\x18\x19\x1a\x1bU$null\xd3\r\x0e\x0f\x10\x13\x16WNS.keysZNS.objectsV$class\xa2\x11\x12\x80\x02\x80\x03\xa2\x14\x15\x80\x04\x80\x05\x80\x06RtoTfrom_\x10\x1eAWEIMMessageBaseViewController_\x10 AWEIMMusicallyBaseViewController\xd2\x1c\x1d\x1e\x1fZ$classnameX$classes\\NSDictionary\xa2\x1e XNSObject\x00\x08\x00\x11\x00\x1a\x00$\x00)\x002\x007\x00I\x00L\x00Q\x00S\x00[\x00a\x00h\x00p\x00{\x00\x82\x00\x85\x00\x87\x00\x89\x00\x8c\x00\x8e\x00\x90\x00\x92\x00\x95\x00\x9a\x00\xbb\x00\xde\x00\xe3\x00\xee\x00\xf7\x01\x04\x01\x07\x00\x00\x00\x00\x00\x00\x02\x01\x00\x00\x00\x00\x00\x00\x00!\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x10'
652,16.36212921142578,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630824.502269,AWEIMMessageListViewController,load,
653,16.423609256744385,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630824.56375,AWEIMGiphyInputBarViewController,load,
654,16.42659902572632,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630824.56674,AWEIMInputViewController,load,
655,16.434194087982178,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630824.574336,AWEIMMessageBaseViewController,load,
656,16.43452215194702,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630824.5746632,AWEIMMessageBaseViewController,appear,
657,16.434725046157837,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630824.574867,AWEIMMessageListViewController,appear,
658,16.97438406944275,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630825.114517,AWEIMMusicallyBaseViewController,disappear,
659,16.976280212402344,0AFE409A-406D-4758-B209-32A2A31CE16C,1586630825.116417,AWEIMChatListViewController,disappear,
